"subject_id","date.x","sumsexp","sumscon","expbf","conbf","conrw","exprw","respid","interview_start","interview_end","country","q5a_1","q5b_1","q2_1","q2_2","q2_3","q2_4","q2_5","q2_6","q2_7","q3_1","q3_2","q3_3","q3_4","q3_5","q3_6","q4_1","q6","gender_image","S2","agegroups","totaltime"
"mr6oaPaQpk8IXDNCbOZvm8YewtUIZToU2AdcP_kisRoS5RMzmQ6PN903eeTsmonThO00wWdbg24YLDZHvC_2cT5W3_-ghUeQvu5tYRTn0i81","2019-10-09T11:32:19Z",9,10,0.2902690808847356,0.5317520066770969,0,-30,1844,43747.438134294,43747.4437246875,"Deutschland",2,3,7,7,2,4,1,4,7,4,3,5,1,5,5,5,"wie man auf schöne positive und auf schlechte negative Bilder reagiert",2,59,5,456
"We-XWtBR9Qhh41KJPPTx7coenoJv-pkL3appRUhAYFXpXY79Hw-_ddD61udiLNRaocRl9Uc6Hhh93iv5wuj58SmV552pEdf1RXlUtrXQ7lI1","2019-10-09T11:32:32Z",9,14,0.2846602483596197,0.5796381957626114,4,-31,2393,43747.4380541319,43747.4457645023,"Deutschland",1,4,5,5,2,1,1,1,7,5,2,1,4,1,5,5,"Wie schnell Bilder aufgenommen werden und Merkfähigkeit des Betrachters",2,66,6,495
"TlmhZQZPZx7Gpajb0jpn0KyQHfkVU3vZB7Fk2_xAzKYuzvWbBAGQStOyLXJLTVd5d9ccmbj9IPVIP2WNeNp_9v6Hd5Y7WB82DHFPH5Bb8y81","2019-10-09T11:35:09Z",14,12,0.3062011482730703,0.6053461620157754,6,-27,2001,43747.4393153125,43747.4470543634,"Deutschland",1,3,7,6,7,2,1,4,6,5,3,5,2,4,5,3,"Reaktion auf die bilder",1,75,6,597
"drlRS_tptZkbGFA2Zrm4PEw_O2p_5TMHzNdewcxR423yEEDm3yUm2p9EKyNlqthpQGR-KQdZAl_H4MUe5dgP61slka6HmEER8-k1HMkKr681","2019-10-09T11:35:49Z",8,6,0.2951544851652387,0.552489002558727,2,-29,1820,43747.4399229514,43747.446634375,"Deutschland",3,3,4,4,4,4,2,4,3,3,3,3,3,3,3,5,"keine ahnung",1,52,4,487
"gQ-v3hFpdP526kENue-Bi9eephWh0mT38wW5A5FxblDPJbVvuHCkfDG1xViFz3ikNyNyIjz0_n-oehHIsNRYIGw4g6T-xybY1quo-bMQjgU1","2019-10-09T11:36:59Z",9,10,0.2894449211790128,0.5516051401205755,2,-30,1795,43747.4380487268,43747.4473001505,"Deutschland",2,3,6,6,6,5,2,5,6,4,3,4,3,3,4,5,"bleiben die schönen oder schlechten Bilder im Gedächtnis",2,59,5,582
"xXrKKZBBdd8vrKcrOXNfoYxNE9z0iLlh4HGoEp5mvtdE0BqKfpgmwwejAEKU9EZ6OCHw4iKXg-NKZkf4EitRf2v33Mhto-fcz0yNnnYYIAM1","2019-10-09T11:40:30Z",9,14,0.2838863260198425,0.6014090489649226,6,-31,2402,43747.4416191782,43747.4499533912,"Deutschland",1,2,7,6,5,6,3,4,4,3,1,3,1,2,4,5,NA,1,40,3,480
"odTD-O9NyCVGkaJiA149s-yaJqb7Tc1zGejlNa1CY0kVLRmbUe8nYBTEZZR97YXpwcNAaE2_lYGB_67MAbzY7QX_k3Xo17-qa2eYFwUmVa81","2019-10-09T11:44:50Z",15,15,0.3114352377358897,0.6718534739859001,11,-26,1824,43747.4463043171,43747.453400463,"Deutschland",3,2,7,4,5,5,1,4,5,4,2,3,3,3,4,5,"emotionen",1,60,5,528
"jgbsZAmnRvmODGVRaQ4Wei6AXFknfdjayIHuAdcHxQR5bSt9z3kl2-Os4_khf701VQulTBqsJU_5dagvrK_pdxE_5a8JqGz0oGKr4ae6Z8s1","2019-10-09T11:45:09Z",9,11,0.3053278257554493,0.6867489561907725,12,-27,1955,43747.4472134259,43747.4569726042,"Deutschland",2,4,4,4,1,2,1,2,7,3,2,5,1,1,5,5,"Positive oder Negative Empfindungen",1,48,4,782
"NPXUhGp1B6YdgHRvjzqDdZV1UAaNT6wwDIK-HhUWlbUvGnGTQyljbvLvq3ZkU_ZuJlH_WM69jBL2ogP-26LEbd89rTyN7sIh9FJ327eXZ0Q1","2019-10-09T11:50:16Z",9,12,0.2993833391687325,0.718772688645606,14,-28,1871,43747.4506346875,43747.456830787,"Deutschland",3,2,7,6,5,4,4,4,3,3,2,2,3,3,3,5,"mein Erinnerungsvermögen prüfen",2,70,6,471
"b3MSFt9J7OwrR2-UX4BjHFiKecfTSXJV5LV2YrIw05RcK4g-rCtFwnjF_woHYsdGrEd1Dj4YFF7F1liY0uDBbpx6BQZYTUyfDXoZjlbsOCY1","2019-10-09T11:50:41Z",6,9,0.2799382657987421,0.7008526465610975,13,-32,2365,43747.451253206,43747.4641342593,"Deutschland",4,3,5,5,4,5,5,5,5,3,3,4,4,5,3,5,"ob der kunde aufmerksam ist.",1,29,2,1104
"jSsGX2JBU4yZ_dQzGlYnLBtfyqRTGHRDAgiIwPOTQ7lHw0FIJuT-RJoAtG5Oi6Yjli26gSnqmc5PNMHPlTeMseT6PG7Z-gwfSzWDl44eR-o1","2019-10-09T11:52:57Z",8,9,0.2703759848206922,0.683507778312915,12,-34,1924,43747.4526228819,43747.4581192477,"Deutschland",4,4,4,4,5,1,4,4,1,3,4,2,5,4,2,4,NA,2,54,4,418
"dYXDoeaqCXVU51jWYnEl93E0uB5NoMWXZ6rxfxhp_mpBPNWItFCzSEv7nfd7AbZ0yKIWcJAgTCeE_wy7SF_q0VB28rvV2KGgmQ-Y16V-xCw1","2019-10-09T11:56:57Z",10,13,0.2697662626807255,0.7322255648065839,15,-34,1944,43747.4551767708,43747.4609729167,"Deutschland",2,4,7,7,7,7,5,4,1,2,4,1,5,4,2,5,"doppelte",1,58,5,482
"iURGJtzIymXxFJerojuS5qq2DDuF1mZVHq8kpA2ehY36p8tbtD6apGWtvXjpj8uzA9v9LhOEPd-mRdy6ucTRFp_gc1wWbYe51cQ0KBUToNI1","2019-10-09T12:06:00Z",10,12,0.2691599930749197,0.7672486828950771,17,-34,1848,43747.4603732639,43747.467494213,"Deutschland",2,2,5,5,4,4,1,1,3,3,2,3,2,1,3,5,"die aufmerksamkeit",2,66,6,592
"O0igPJF5iMKNzCRLYEjfeZVCNKwdnX3yAfBBzDROY8mOoR_i7G0l2YjYAKm1fB2xoVlyq-KyjjhWQIpZb9xaP05rLIkkrwJy4t-oQXvJtyU1","2019-10-09T12:10:09Z",11,10,0.2731797864855947,0.7663468453006903,17,-33,2398,43747.4512387384,43747.4733825231,"Deutschland",2,2,5,4,3,4,3,4,5,4,3,4,2,3,4,5,"Merkfähigkeit, Stimmung, Wirkung der Inhalte",1,59,5,1489
"FYrJUsJ4DZXtOM3RtU6BaT6gmI89niAhN7ah18j8N5P_SF8ZM6eyPUPaKcZZkJvOpMUrDzJMlaZ1FjrGbeXIBCqta4ehJmjjLjLhTJmjmoc1","2019-10-09T12:26:25Z",12,13,0.28230867198529,0.8232376888247952,20,-31,1821,43747.4749726042,43747.4827196412,"Deutschland",2,3,7,7,3,5,5,2,4,4,3,4,3,2,5,5,NA,1,71,6,553
"dziWJi8y1ZqKFPH1ord1bXxbYlZFMTHSiEUUl86Zg70KI4oqthoOmyRa20svnqbkei1o8OV3X1unZ-2pJFfXM4-yt5HDHs74nA2Yd4pd6jI1","2019-10-09T12:32:32Z",12,6,0.2919002531125617,0.7428884214074494,16,-29,1920,43747.4801433681,43747.4860925926,"Deutschland",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"h",1,53,4,453
"H7Id0-N2iVwG8MxQ2UvIOF8b5ssYlhuCCTQrU4Cp5IW0eWX4CQZRRnB_HQkQgyux-pvDv3Kd_gKBi8fujHHm6ZyoUrLiVZjw1ecC54VutJM1","2019-10-09T12:36:55Z",10,12,0.291273487767749,0.7783971582330785,18,-29,1966,43747.4704982292,43747.4892323264,"Deutschland",1,2,4,4,1,3,1,6,1,4,2,5,1,1,3,5,"die Reaktion der einzelnen Personen auf die Bilder",2,58,5,556
"Y0iX_URttPnY8r584p6e3sC_zerm7KvDO4ZDqWT3NQJR2TeWVxAv71xbaDrv5zZEv21XDMMWw6rlk7MJHlxlcgf8WQGqPXadRDhTlC_6MWo1","2019-10-09T12:41:07Z",13,7,0.307113033279116,0.7220638375851599,15,-26,2485,43747.4850712153,43747.4982085301,"Deutschland",2,4,7,6,4,5,4,7,4,3,2,3,4,3,4,5,"Wie die Bilder aufgenommen wurden",1,78,6,1067
"APhx0pZiC-1DwcMd5jnnAtnn8KEooRVxPlmet4Q3drlJ7xNmPZZbUkeNQzHD8UHxYUbBVjCI-g8C8dG5uYgRhPd8FPeGtcsrffLZXJIknBU1","2019-10-09T12:48:05Z",10,9,0.3064717903073796,0.7041987780365425,14,-26,2095,43747.4899543981,43747.4982348727,"Deutschland",1,4,7,7,4,5,1,1,7,5,3,5,2,1,5,3,"Welche Bilder im Gedächtnis hängen bleiben.",2,70,6,616
"8Ojszu5BZ3jDsE3Q0etnha6RjihTJL1F3nLGluHFcxy6vKt9FYpuzdgy5_VG2A7cNo_rVCwJSdx4szQ6NkLnr_r1pimhg6Pl6Ion0ym-Zko1","2019-10-09T12:50:00Z",8,10,0.295482367318763,0.7033165053703045,14,-28,1775,43747.4916028935,43747.4977871181,"Deutschland",1,3,5,4,2,2,3,3,5,4,2,4,2,3,5,5,NA,2,67,6,474
"vMso7LdfChUzQkKp2-v5vnk5tAshThZZhEMRNWbnICO2r1McvpYdKYEnzVN90a2vJ3BtH6bcCTVGVIplHPVFc6NRS8fu4dDJsqe_tS-jDWc1","2019-10-09T12:50:35Z",8,10,0.28507326639384323,0.7024369165319784,14,-30,2032,43747.4924471875,43747.4985047801,"Deutschland",1,5,7,7,7,7,2,7,5,2,3,3,3,4,2,5,"wie geschock man sein kann",2,43,3,500
"5Mn3OTJb9lku6YpipttldwQWWefxkyFOK3enISUrjcfMn36PQcqv6S76d_OhCLQw5sdUYlqd1CN3OELNoWX3d2sWkYxOmTPxCcyqwKMQ0oo1","2019-10-09T12:54:35Z",6,14,0.2670140734444593,0.7701828557883569,18,-34,1942,43747.4951129282,43747.5011252315,"Deutschland",1,3,3,3,3,4,2,3,4,4,3,4,3,3,4,5,NA,2,70,6,468
"Mib0Exhb5wnoji6Yn0GqWkHvws41LhOYS85tUSRBvKHtG-uSi146GkAkJTZngAi8ewprt67l0w90IrR6U5T8EChBad1C7QqirkL6lPS_1Xs1","2019-10-09T12:59:10Z",13,10,0.2808458672903089,0.769302705417164,18,-31,1904,43747.4807321759,43747.5046275463,"Deutschland",2,2,2,2,2,2,1,1,6,4,2,5,3,2,5,5,"Entweder die Ausdauer alle Bilder anzuschauen und/oder Emotionen die diese Bilder hervorrufen",2,53,4,2051
"2IM1hcp4PV3AhteZl-dGl6TxU9ibRhIuyogNzCE7smO4yDOFuu4nfeoOFYfCxE7vvc-8IcgIliQMApqjNDfsMimT5ZoEUxFoC44cUEfxW5Q1","2019-10-09T13:00:54Z",11,7,0.2851359210528094,0.7139709027769364,15,-30,1868,43747.4934831366,43747.5591962616,"Deutschland",2,4,4,4,2,4,4,4,4,4,3,4,2,3,4,4,"Meine Emotionen beim Anschauen der Bilder.",1,33,2,5668
"FC5B6muYiLVQk2knbLoi56JCouU6tr_vfnygKY_1eCqyGFHobYZjjDxgwvPaYaQfgpMCEV0uMIg0Ym5tomKE5Xc-S9m9RCH48pwEWg9UXpo1","2019-10-09T13:06:31Z",9,11,0.2798021107551366,0.7301275170840605,16,-31,1878,43747.5008783912,43747.507490081,"Deutschland",2,3,5,4,5,4,1,4,4,3,2,4,3,3,3,4,NA,2,41,3,520
"2BHiluZKUTcts3N29P4UOP_SFB9KWn6zOOaXM4ZZE9LoevClw2sSch46wICB_O7dVkYqPTXOgHE_a5HwMNs7zEoH6pC8EJrB95uDFR8bGjg1","2019-10-09T13:09:32Z",10,9,0.2792134652594555,0.7120197389361961,15,-31,944,43747.5055643171,43747.5111789005,"Deutschland",1,1,7,6,4,5,1,2,6,4,2,4,2,3,4,5,"Katastrophen",2,40,3,458
"JwtW_NQnpkxQPiMmn1nePQFQekkaKxYWk7HrNIlWe4KAI8cpzX1mFFY-oqzs6Ea6ny1UzM2ndyHctcVjuKwAQ3T_SkbRa-42wCJamyeX1ZI1","2019-10-09T13:16:14Z",12,11,0.288618501665961,0.7281560920551146,16,-29,2050,43747.5095780093,43747.5179834143,"Deutschland",2,3,6,7,4,5,1,4,6,5,3,5,4,1,5,5,"keine Idee",2,70,6,634
"KBdolIF2K3zmuNTbikSA_pc7n3CoDdwJeOlOssV1h0jxT7EfkFXxx00wL4zuVEmb3y_x5ViDfNp4Eh4CkMBiJ-oMozx6XJa8pa8KNo6r-Gg1","2019-10-09T13:28:48Z",9,11,0.2831837500408241,0.7448413386203917,17,-30,2276,43747.5166076389,43747.5249978009,"Deutschland",1,4,6,3,5,4,1,1,6,3,3,5,2,3,5,5,"Wiedererkennung der Quadrate zum Bild",1,60,5,710
"ebTtAiiVpuYu_r5M2t04DgfU5PkExV8yGGeHH_Uyqqg95y-JWcDwleHiw6t3-mkvqzKm1m6O2dlKV25HdSheGBJM5PgbKFXKqnj9stjWVjo1","2019-10-09T13:31:40Z",10,10,0.2825974941489982,0.7439765280223365,17,-30,1882,43747.5207119213,43747.5266539352,"Deutschland",4,4,6,6,7,5,6,5,4,3,4,3,3,4,4,5,NA,1,66,6,470
"l2rObE7ndDXmk7VToE5APpy-CoWRcZgIvjFSuKEaju9lUN4jbZXv5p8Nikyj-NJVM6n2UaJDaLmBoAxEp-0jGkaWfmhKWmXe0iR36J0Xkss1","2019-10-09T13:41:29Z",7,8,0.2686921961591578,0.7079403100844245,15,-33,2304,43747.5254827894,43747.5346810995,"Deutschland",4,3,7,4,2,4,4,4,4,4,3,5,3,2,5,5,"Emotionen",2,36,3,520
"FFcweoF0rppYwCsU8Lks0FAAkA2foLhaCC6bx88Ow-iIU01U5XnwJAS-16Ou-xdn7JAfup3r4Jx43UtfjRZbn5c51u_UHvKCwNEMb8i46JU1","2019-10-09T13:49:02Z",11,7,0.2727260682777357,0.6584747388474093,12,-32,2369,43747.5323381134,43747.5391275116,"Deutschland",4,3,4,4,2,6,2,3,7,4,2,5,3,3,4,5,NA,1,56,5,562
"UPEvnoXEJSSdpU7_rREGXPLQGFpDy57LeICyNCi1Z9EIQGye0UJrs5jWejZyc9PABpZQMNHJHPiYwXcjYmXOawl1FjjUFgq8vZjl8qGL3dQ1","2019-10-09T13:52:34Z",3,10,0.2461847619675052,0.6576312929922359,12,-39,784,43747.5353362616,43747.5411881944,"Deutschland",1,2,6,6,2,4,1,4,6,4,2,4,1,1,5,5,"Kann man sich das gut merken?",1,39,3,482
"MLKXsyxYhI9sBDvIBywTHFfRl0wDD90NsBn80MIYmqRpAxlW1yaG2pPdDPk6rIgqw_3X8S48cmuaNBVWo3H7eEnORSexNq-3v-S2IyWrw6E1","2019-10-09T13:58:09Z",10,7,0.2456587781627272,0.6130297884493118,9,-39,1843,43747.53959375,43747.5453660069,"Deutschland",1,3,4,4,3,4,2,2,5,3,2,4,1,2,4,5,NA,1,75,6,453
"22JujiYZEhrDNVgzv-tRwD3IpHprbZqToZEIBlQaU0W5uhAW5501pWPt2mKbJvEixesIoKDQZVEAj2-CIn8UkpG-ryxmyf815aLi0i7mTR81","2019-10-09T14:14:53Z",7,14,0.234647230657175,0.6692629439630516,13,-42,477,43747.5502831019,43747.5565827894,"Deutschland",3,4,3,4,3,5,2,2,6,4,2,5,3,1,5,5,"Aufmerksamkeit oder Emotionen",2,26,2,515
"8swVvKt6DZM2gg5JBjPEvH5y7rD0KsJKQPsNYsg4rxQU258_WzkOL4xMzzjSbJtBb-PJIuLxFJugKiUpiT8gTKJtGwoX3rJkLkCSjLMyiMQ1","2019-10-09T14:17:29Z",8,11,0.227442045992022,0.6839743455491273,14,-44,1934,43747.5465242708,43747.5608306366,"Deutschland",1,3,7,5,7,5,1,4,5,5,3,5,2,1,5,5,"Es war der grasse Unterschied Zwischen gut und böse",2,62,5,1229
"Ep57uuBL4cxxNOH7Z5zCEkiCv2DAFB2N-QXnvugW4okix7KHSZAQ13CDNMKEPqtjcxU_LeIIv-fFafVKBEXDo0F102uHGYxx0-tiFUDy2Z41","2019-10-09T14:23:53Z",12,10,0.2341795046026368,0.6831346679028177,14,-42,1071,43747.5572576389,43747.5628452894,"Deutschland",2,3,5,4,3,4,2,4,5,3,2,4,2,2,4,5,"Ich habe keine Idee.",1,44,3,446
"G7iGmCJ6hfA9CKfA1ckFILFFqKeK9meN9694E5dZ0A-QR_nWyxmOweyUT6uGhf81sBQ11JkRDRM6H2ab0h9Fb2-sw98Gz1r-jmnZSrWf_Ng1","2019-10-09T14:38:56Z",9,5,0.2302315820032337,0.6076821893328468,9,-43,1964,43747.5675221412,43747.5766943634,"Deutschland",4,5,5,6,5,5,5,6,6,4,4,4,4,5,4,4,"aufnahmen",1,38,3,722
"QXrMrrOEDzJyIuP-fX915qv8GiFs8m1ZoaFfz993QjtNi791juHMC13ddPGRyI-d-Blm2WwQVAM8N2Q6NfOZpI9ksZZposqqa1eBVSUddQ81","2019-10-09T14:42:31Z",12,9,0.237107533090736,0.5936477678186177,8,-41,2220,43747.5705684028,43747.5753367245,"Deutschland",3,5,4,4,2,6,3,2,7,4,2,5,3,3,5,5,"----",1,29,2,404
"k975rlQqWvZslSbtyQp5cCdPzV0cZNOJQHMZDYXR81bYwAgdtRuG02FabvV7Ksron5JOGouMuTidoNGXFijIOt8ZVY3QYH1NRKg3-rIS-B41","2019-10-09T15:00:35Z",11,5,0.2403420817503604,0.5323232516717094,3,-40,2461,43747.5824441782,43747.588568287,"Deutschland",1,5,5,6,6,6,1,4,6,5,2,4,3,2,4,5,"keine ahnung",2,59,5,516
"tozIOVdF_BW8S2eQaJwW1qteaWz0J45K5KBop21nWlKAl2VgtOaJqv4IjCFA67wpb7ZYDT2h9Y8MDWHvecETgGe_zgUdqgo9nXH97cl84KA1","2019-10-09T15:01:04Z",10,8,0.239838523689551,0.5100802866607302,1,-40,2096,43747.5822252315,43747.5900757755,"Deutschland",1,3,7,7,6,7,3,4,4,4,4,3,4,3,3,5,"Sehr schwer zu sagen.Vielleicht , welche Bilder eher in Erinnerung bleiben.",2,57,5,609
"LJOk2-ltruKzsaGJ9ORiIDiHjjbY2RDuBMO2ivAd9Ip9atS8Fv6u_5-mPcf0ypO-WcPQWw2GvOy0uxRaeZ0kl1gyLdPjVlsxLbxJS52Ut481","2019-10-09T15:02:59Z",7,7,0.2292047847275308,0.47949727129023,-2,-43,2166,43747.5843000347,43747.5907780903,"Deutschland",1,4,4,2,1,1,1,1,6,4,2,2,2,3,4,5,NA,1,74,6,479
"2jtXBUkLeCRbjsGr48YEkQWeQndjGCD4U1vT2p852IkONBvcPrXFI71WHwElXApMov9VJVIHQk4_tynH1LKmtddzdv2qjYcLaXJLixyAr341","2019-10-09T15:15:03Z",12,7,0.236041118695739,0.4515488565187668,-5,-41,2360,43747.5880164005,43747.6005563657,"Deutschland",2,1,3,3,3,3,1,4,4,3,3,3,2,3,3,5,"das ist mir leider schleierhaft, ich habe absolut keine Ahnung",2,62,5,549
"nooNoGFRtL_8y1Wf8f-3LtlG_-9DmnE_nDW-cYwC_MF5IAt-dHdE0PGOGMoR9Z0WoBc55ZTgr4tvuVIa-7JMPiItwKcfyvMb2iY3Jb-7wlk1","2019-10-09T15:17:36Z",11,14,0.2392608058492907,0.4877471969191856,-1,-40,2002,43747.5899924769,43747.6017015046,"Deutschland",1,3,7,7,3,6,2,4,6,5,3,5,2,3,5,5,"zusammenleben mensch natur und tiere verhaltendsarten",1,52,4,599
"rlKUpx2XtZA8R7LZEmhvCFNKpGP54MZVcLHX1VK3_3zgicIJMyAgSA9I79RwCwbktotSSJ9k4ffzUS573CimhqC5cvIhiWMRG7IxGTF0BOQ1","2019-10-09T15:30:07Z",11,9,0.2425605912084602,0.4774704126932345,-2,-39,1925,43747.6019244213,43747.6110888079,"Deutschland",2,3,5,6,2,5,5,5,2,4,3,3,2,3,3,5,"das gefühl.",1,65,6,753
"xpec9C5Ffv0JO0hJQG-g5dwERFJsLI0XHNpU76wBqriHLuGLqaScq_sJUN5ibTHQ-ZLccKJTah2dXOofxzEltuXrqHYjgt7T8Wc9VcSgrwE1","2019-10-09T15:33:02Z",11,3,0.245940703828092,0.4181431847961127,-9,-38,1835,43747.6051543634,43747.6128812847,"Deutschland",1,3,4,1,5,1,1,1,7,5,1,5,3,4,5,5,"das ist mir dabei nicht klar geworden",2,66,6,595
"e0KVxdwG0uo4gF9UHlirueNduUPHVysUoMfOTojzaGLHPt-1ICjHH98k4Lc3MBjwdjHG7P2fdTbjSiXSDTifohuPPQfXkzD3SLpHZ_NRERQ1","2019-10-09T15:33:10Z",12,12,0.2535885569546371,0.4332535277135553,-7,-36,2380,43747.5250883912,43747.610934456,"Deutschland",3,4,7,7,4,7,1,4,6,4,3,4,2,1,4,5,NA,1,31,2,461
"KBC6qcTpgNkfFdO6BUx7g-sQ7psA1zKHcOvmeEd45RyAJqNDPYRth-szlEbBpv2QemZ6YzbLb9UNzchDMk5vhij020VtZf6EFw_rzpddS_U1","2019-10-09T15:54:33Z",9,5,0.2491561325809429,0.3955907366607508,-12,-37,1977,43747.6187872685,43747.6286277431,"Deutschland",2,3,3,4,3,3,2,3,4,3,2,3,2,2,4,5,"hemmschwellenverhalten",1,66,6,753
"O0XXuuh2ZoBG9SFfm0w4N8HHYqIu-lRYfoYU-SYsrP50r_Tyh7O766YL1MeDyToOighxUmYTIuW3ysXdn1AeDAEd4mQGKCY4cvLryWNR91U1","2019-10-09T16:06:15Z",11,11,0.2526997936943406,0.4020603594645462,-11,-36,1825,43747.6282197917,43747.6395157407,"Deutschland",2,3,5,5,5,5,4,4,4,2,3,2,5,4,3,5,"unterschiedliche aussagen",1,61,5,939
"jXQePhXfiqGqcHOFnmXCuDPQxuXAViqcWTxtsLrVWdJ7WOZTYMn0bCxmeJC1UOCca_KJRw4un9QBx2L0Qvg6DVYEEbItCL5ohMbRGewvDGI1","2019-10-09T16:08:09Z",9,6,0.2482834444544012,0.3746068120654541,-15,-37,1919,43747.6289198264,43747.6371054051,"Deutschland",1,2,7,6,4,5,3,4,2,1,2,3,1,3,4,5,"Aufmerksamkeit",2,56,5,604
"XErIfLjkVgFHsr_UafSlbu7HuMJw3Tm5kcZeT8h3HbUbWIjRttaYc8DMVhHpvZyy9WDe9-tkYnLYEYpQqddEfUdEYxw4N360Lmjj_toqNck1","2019-10-09T16:21:34Z",11,14,0.2518202235973697,0.4016146587463982,-11,-36,1900,43747.6340781597,43747.6401799769,"Deutschland",3,4,4,4,4,4,1,4,6,4,3,5,3,3,5,5,NA,1,67,6,494
"ZmprnZxUBxYlvJUs_A-JMY0K_Itgfu14sL3vs4YOqmcA18m7mclee9SH7Wi_O0K0X99UT-iSds0iJ4WtWj_mrzyk_CgBpsyyBd9YpEujBhw1","2019-10-09T16:22:57Z",8,8,0.2437397062977013,0.3871917073968747,-13,-38,2502,43747.6392076389,43747.6476923264,"Deutschland",1,4,4,5,4,4,1,6,5,3,2,3,3,4,5,5,"Ich habe keine Ahnung, vielleicht ""gut und böse""?",1,68,6,651
"7tHkfgbMJOW5iyp0t28n6ZrxwrpF9uZorbF_cGmuMG6gRDoPd8WIMlOwYuOXspg9yQ76y3qbj5Z3fWv_RxK-niTPf6BYxsXdPLK5gVJdTIQ1","2019-10-09T16:29:57Z",11,12,0.2471804730088502,0.4005093103758995,-11,-37,1838,43747.6451888079,43747.6506607292,"Deutschland",3,3,5,5,5,5,2,5,5,4,4,4,4,4,4,3,"Merkfähigkeit",1,38,3,451
"alEgwCEQOWpAjZem5YhWIssI_yEe_QZmECCLw_rKSdjLMBA3C-G8CNNc9FY5SZ4UNUTfszka6D3S8zVh3WD2N3h7DtU6pVHDvHjtWDgGn1k1","2019-10-09T16:43:29Z",9,4,0.242895202713793,0.3616255966353613,-17,-38,2515,43747.6535386574,43747.6599852199,"Deutschland",1,4,7,5,4,7,1,2,7,5,3,5,3,1,4,5,NA,1,68,6,501
"0gXKtUlcRj60RbMbHzICaWZcCTLQLId6NRURG9-Bd6WPZ6_z9qSi05qRt9D-Io4bZdtzaFOR-idp5vILMTGSJXBfJt388hvRg6vN4NgOPxQ1","2019-10-09T16:44:48Z",10,12,0.2424133398983004,0.3735433770378089,-15,-38,1988,43747.6548596412,43747.6612320602,"Deutschland",4,1,5,5,6,5,4,5,2,2,4,2,4,4,2,5,"Reaktion auf die Bilder",1,67,6,511
"5-SHGp1aHEE5zohYppwV5cufb_6AFV5jJHZLTlqotCCwdXQuY-gMDeEIUY1SEcbe5f_lgo31pvBWaIQbYLmj2rnBNEnum0C08S8uyVOwu9k1","2019-10-09T16:45:09Z",12,9,0.2499722550086579,0.3666778852576434,-16,-36,1947,43747.4421267014,43747.660941088,"Deutschland",3,4,5,3,3,3,1,2,6,4,1,4,2,4,5,5,NA,2,66,6,18868
"_vlQA5fGxq_539ynv9NTW8xJaGEoFz3kI-NBkioRcbXc_jMT-g4sEuNpBpv3duLCDmfOD5M8h_7tRDWLTrR26PX_IoxDZiCGsv_sX7qK2LM1","2019-10-09T16:48:31Z",8,7,0.2419567692020755,0.3484900467377963,-19,-38,1800,43747.6577854167,43747.6639331019,"Deutschland",1,3,5,4,2,2,2,2,5,3,2,4,1,2,4,5,NA,2,75,6,480
"vYzGUeeSnDu7_jefmyZUWpyVtKC_NcU-ES00gEZtemTFaFFYxroZ7EwdqcSCqHvvh7PbiJmuVqMU1WtgxDYS_DXDgRREuiidV5T8gEA9imc1","2019-10-09T17:05:07Z",13,9,0.2538223739679253,0.3422578274183732,-20,-35,2484,43747.6682902778,43747.6784256134,"Deutschland",1,4,2,3,1,3,1,1,1,5,1,5,1,1,5,5,"konzentrationsfähigkeit",1,66,6,694
"baH212s2yxzCydKh-ubzPBqzNENLdPBHm2VjR8bRqfKronsKNln9LO80T63s5wgVdYncRLp821mR7-BXdUrXpWiJ9eIAXe_AeOCj4Msv0zs1","2019-10-09T17:15:59Z",11,12,0.257508505178764,0.3532668004409696,-18,-34,704,43747.6767689468,43747.6827770486,"Deutschland",3,4,7,7,6,6,4,7,4,2,5,3,5,4,2,4,"weiß ich nicht",2,31,2,458
"9t6kGwXnorVoa8sDLPhrr2u2k7zRXfUxmuW5xyOpC6CB3jJCvP5-AzpD5z01Jts1M6KzWYYtSVsXvo5SfmAVATXndW2ztKRkGBQ30bNizB81","2019-10-09T17:16:35Z",9,14,0.2529665470292648,0.3777598254499986,-14,-35,1974,43747.6759189815,43747.6841047106,"Deutschland",3,3,5,7,6,6,4,5,4,5,4,4,3,2,4,5,"Was man doppelt oder dreifach gesehen hat?",2,68,6,586
"3n8wOJ0lnY39zS8__EvMNC2glrjU3fYHFHFSc-dPoDbOCSV6QKbUG-KMJFB_NtKbPRzRQgru9JFUjpTJ1av9QeHDgJxZ-bmd2EyA83APiDY1","2019-10-09T17:22:53Z",9,9,0.2485362973549043,0.3708136890218711,-15,-36,1811,43747.6801484144,43747.6888204514,"Deutschland",3,2,1,2,3,4,3,1,2,4,3,5,2,3,5,5,NA,1,71,6,609
"YdpUU3iYWZHXP5TZjKz59EJvJ8ApOVjYwG7NsujRwQiGHiJ0lL4lQ3HfVBfSrcJbo8eu0quSnsY0h8ND3MunaweyByJS-6pqKH5edldDVJ01","2019-10-09T17:23:21Z",13,8,0.2608935462896949,0.3580943913452792,-17,-33,2170,43747.4593831366,43747.6878693287,"Deutschland",4,4,6,6,6,6,6,6,6,4,4,4,3,3,4,5,"brutal",1,40,3,445
