"subject_id","date","de.sum","av.sum","oc.sum","Age","Sex","V1.SQ001.","V1.SQ002.","V1.SQ003.","V1.SQ004.","V1.SQ005.","V1.SQ006.","V1.SQ007.","V1.SQ008.","V1.SQ009.","V1.SQ010.","V1.SQ011.","V1.SQ012.","V1.SQ013.","V1.SQ014.","V1.SQ015.","V2.SQ001.","V2.SQ002.","V2.SQ003.","V2.SQ004.","V2.SQ005.","V2.SQ015.","V2.SQ006.","V2.SQ007.","V2.SQ008.","V2.SQ009.","V2.SQ010.","V2.SQ011.","V2.SQ012.","V2.SQ013.","V2.SQ014.","study","de.check","su.check","zw.check","score.de","score.av","score.oc","score.t","de.group","av.group","oc.group"
"RM_gw6k4fos","2020-07-13T22:00:00Z",19,17,13,"A3","F",3,1,2,2,1,2,1,2,1,2,1,4,3,2,1,1,1,1,1,2,2,2,1,2,3,1,1,3,1,1,2,1681,3148,1957,1.9,1.3,1.9,1.7,"low","low","low"
"RM_c0m9y2e1","2020-07-13T22:00:00Z",12,17,13,"A2","F",2,1,1,2,4,3,2,1,2,1,1,2,4,1,2,1,2,1,1,2,1,1,1,2,2,1,1,4,1,2,2,2799,2650,1745,2.1,1.3,1.8,1.73333333333333,"high","low","low"
"RM_znnk7ak6","2020-07-13T22:00:00Z",14,10,16,"A1","M",1,3,3,4,3,1,4,1,1,3,3,3,2,2,4,2,1,4,1,4,1,1,4,3,2,2,3,2,3,3,2,6083,10309,3557,1.9,3.2,2.3,2.46666666666667,"low","high","high"
"RM_o5nz8k9w","2020-07-13T22:00:00Z",10,13,12,"A3","F",1,1,3,4,2,4,2,1,3,3,2,1,3,1,3,3,1,3,1,2,4,2,4,1,3,2,3,3,2,1,2,1666,1626,3470,2.1,2.5,2.3,2.3,"high","high","high"
"RM_zalrf9qp","2020-07-13T22:00:00Z",15,10,20,"A3","F",2,1,2,1,1,1,1,1,2,3,3,1,2,1,2,1,1,2,1,3,1,1,3,1,3,1,2,3,1,1,2,1783,2111,1454,1.6,2,1.3,1.63333333333333,"low","high","low"
"RM_hw0184g3","2020-07-13T22:00:00Z",17,16,10,"A1","F",3,2,3,3,4,2,3,3,3,4,4,3,3,3,4,3,2,2,3,4,2,3,3,3,4,3,3,4,2,2,2,1465,1130,1758,3.2,3.2,2.6,3,"high","high","high"
"RM_nbkhk0zu","2020-07-13T22:00:00Z",14,16,21,"A1","M",1,1,3,3,3,3,2,1,3,2,1,4,4,2,2,3,1,3,2,3,3,1,3,2,3,1,3,2,4,1,2,2691,2688,2664,2.4,2.2,2.4,2.33333333333333,"high","high","high"
"RM_eed7062k","2020-07-13T22:00:00Z",17,12,15,"A1","F",1,2,2,2,2,3,2,1,1,2,1,2,1,3,2,1,1,1,3,3,2,1,1,2,1,1,2,1,2,2,2,2934,2744,2564,1.6,1.6,1.9,1.7,"low","low","low"
"RM_k4vp8nkp","2020-07-14T22:00:00Z",15,12,13,"A1","M",1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,3,2,4,1,2,4,1,2,2,2441,13917,5410,2.3,1.6,1.6,1.83333333333333,"high","low","low"
"RM_nbug6kzt","2020-07-14T22:00:00Z",18,10,14,"A1","F",2,3,2,2,2,1,3,1,2,2,2,4,3,1,3,3,4,4,1,4,3,2,3,3,2,1,4,4,3,4,2,1634,1863,1470,2.3,2.7,2.8,2.6,"high","high","high"
"RM_sy48u5p2","2020-07-14T22:00:00Z",19,16,15,"A1","F",2,3,2,1,3,4,3,2,3,2,1,1,4,4,2,1,2,2,2,3,3,4,4,4,3,1,3,4,3,2,2,2655,2111,1425,2.7,2.5,2.6,2.6,"high","high","high"
"RM_wkzzz4z9","2020-07-14T22:00:00Z",14,13,16,"A1","M",3,2,3,2,4,2,2,2,3,3,3,2,3,3,2,2,3,3,3,3,2,2,3,4,2,2,2,2,3,3,2,16076,365635,26281,2.7,2.6,2.5,2.6,"high","high","high"
"RM_jfajb0er","2020-07-14T22:00:00Z",17,14,13,"A1","F",2,2,2,2,3,3,3,2,3,3,1,2,3,2,2,2,2,2,2,3,2,2,3,2,2,1,2,3,2,2,2,2563,1447,2067,2.3,2.2,2.2,2.23333333333333,"high","high","high"
"RM_qo51cd0t","2020-07-14T22:00:00Z",18,13,15,"A4","F",3,1,2,3,1,4,3,2,3,3,1,1,4,2,1,1,1,1,1,4,1,1,1,1,3,3,3,4,3,1,2,2860,3798,2635,2.1,2.1,2.1,2.1,"high","high","high"
"RM_4bhzwv1f","2020-07-14T22:00:00Z",12,11,15,"A2","F",3,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,4,2,2,2,2,2,2,2,1,3,1,2,6662,28332,2783,1.7,2.2,1.8,1.9,"low","high","low"
"RM_4ntv6wt7","2020-07-14T22:00:00Z",18,16,18,"A1","M",1,2,2,1,1,4,3,2,3,4,2,2,1,3,1,2,3,2,1,3,1,1,2,3,2,3,3,3,2,2,2,1558,1425,1440,2,2.3,2.2,2.16666666666667,"high","high","high"
"RM_6t25zxp1","2020-07-14T22:00:00Z",16,17,11,"A5","M",3,1,1,3,4,2,1,1,1,2,1,1,4,3,1,1,3,1,4,1,3,3,1,1,4,1,3,2,3,1,2,3481,3811,3441,2.7,1.5,1.9,2.03333333333333,"high","low","low"
"RM_v92ry4p0","2020-07-14T22:00:00Z",20,14,13,"A2","M",1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,3,2,2,451700,2091,2408,1.2,1.3,1.6,1.36666666666667,"low","low","low"
"RM_xf8gu7vh","2020-07-14T22:00:00Z",17,17,12,"A1","M",1,3,1,3,2,1,1,1,1,2,1,2,1,2,1,1,1,4,1,1,2,3,2,2,2,1,1,1,2,2,2,1766,1445,2014,1.3,1.8,1.8,1.63333333333333,"low","low","low"
"RM_h35o75p3","2020-07-14T22:00:00Z",16,18,18,"A1","F",1,1,2,3,3,3,3,2,4,4,2,2,4,3,3,2,2,2,2,3,3,1,4,2,2,1,2,3,2,3,2,3332,3196,1980,2.5,2.5,2.4,2.46666666666667,"high","high","high"
"RM_pg9t3m4r","2020-07-15T22:00:00Z",14,15,9,"A1","F",1,4,3,1,3,3,2,4,2,2,2,1,3,1,2,2,1,2,1,4,2,1,2,3,2,3,2,4,3,4,2,2903,3178,2175,2.4,2.3,2.3,2.33333333333333,"high","high","high"
"RM_n88bu9za","2020-07-15T22:00:00Z",16,10,14,"A2","F",3,3,2,4,3,4,2,1,3,4,2,3,3,1,3,3,2,4,1,4,3,1,3,2,3,3,4,3,3,4,2,2157,8007,2851,2.2,2.9,3.3,2.8,"high","high","high"
"RM_27tklyca","2020-07-15T22:00:00Z",13,13,15,"A4","F",2,1,2,2,2,1,3,1,2,2,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,4,1,2,2,1667,1329,1411,1.8,1.7,1.7,1.73333333333333,"low","low","low"
"RM_1837czll","2020-07-15T22:00:00Z",13,13,14,"A4","M",1,2,2,1,2,2,2,1,1,1,1,2,3,1,1,2,1,1,1,1,1,3,2,2,1,1,2,1,2,1,2,2678,1847,2206,1.5,1.5,1.5,1.5,"low","low","low"
"RM_02mvfa37","2020-07-15T22:00:00Z",16,13,15,"A3","F",2,1,1,1,4,3,2,1,2,1,3,1,3,1,1,1,1,2,1,2,4,1,1,2,2,2,1,1,1,3,2,2407,2134,2761,1.6,1.6,2,1.73333333333333,"low","low","high"
"RM_wxerywug","2020-07-15T22:00:00Z",16,15,15,"A1","F",2,2,2,2,3,1,3,1,1,2,1,1,4,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,2,2,2312,2084,3330,1.9,1.5,1.4,1.6,"low","low","low"
"RM_0ze7kykx","2020-07-15T22:00:00Z",18,19,14,"A1","F",3,1,1,2,3,4,2,2,4,4,2,1,2,4,1,1,1,1,2,3,1,1,2,1,1,1,1,1,3,1,2,2617,1863,2310,1.8,2,1.9,1.9,"low","high","low"
"RM_dh1q89hh","2020-07-16T22:00:00Z",18,18,17,"A1","F",2,2,2,4,2,4,3,1,3,2,2,2,3,3,2,2,1,2,1,2,3,2,2,2,2,1,2,2,2,1,2,1582,1365,1679,1.9,2,2.5,2.13333333333333,"low","high","high"
"RM_45a9gowz","2020-07-16T22:00:00Z",19,18,14,"A1","M",3,3,2,1,1,4,1,2,2,1,1,3,2,1,1,2,1,2,1,1,3,3,3,1,3,2,1,4,2,1,2,2618,2749,2228,1.9,1.7,2.2,1.93333333333333,"low","low","high"
"RM_gp6ru43b","2020-07-17T22:00:00Z",15,14,13,"A1","M",1,3,3,1,3,4,2,2,1,3,2,4,3,2,2,3,2,1,2,2,2,3,3,3,3,2,4,3,2,3,2,14896,2039,2338,2.6,2.2,2.6,2.46666666666667,"high","high","high"
"RM_wove0cqx","2020-07-17T22:00:00Z",17,13,17,"A1","F",3,1,2,2,2,2,3,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,3,2,2,2,1974,2201,2151,1.6,1.7,1.9,1.73333333333333,"low","low","low"
"RM_ztknceab","2020-07-17T22:00:00Z",14,17,11,"A1","M",1,1,3,4,4,3,4,4,3,4,4,1,4,2,4,4,4,4,4,4,1,4,4,4,1,2,4,4,4,1,2,1383,1828,1777,3.4,3.8,2.3,3.16666666666667,"high","high","high"
"RM_jsgps717","2020-07-17T22:00:00Z",14,17,16,"A1","F",2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2727,18531,124342,1.5,1.4,1.8,1.56666666666667,"low","low","low"
"RM_tq0cpxo0","2020-07-17T22:00:00Z",17,13,13,"A3","F",1,1,2,3,4,3,2,3,2,3,2,1,4,2,2,3,1,1,1,4,1,1,2,2,3,2,2,4,2,1,2,2905,2955,1764,2.7,2.1,1.7,2.16666666666667,"high","high","low"
"RM_bsh4aoar","2020-07-18T22:00:00Z",13,15,14,"A4","F",1,1,1,3,3,2,1,1,2,1,2,1,3,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,2,2606,2336,2597,1.4,1.1,1.7,1.4,"low","low","low"
"RM_ue4gzx9k","2020-07-18T22:00:00Z",13,15,14,"A1","M",2,1,2,2,2,3,1,1,1,2,1,3,3,2,1,1,1,1,1,1,2,1,1,2,2,1,2,4,1,1,2,3373,1986,2671,1.9,1.1,1.9,1.63333333333333,"low","low","low"
"RM_ggnczub8","2020-07-18T22:00:00Z",18,14,18,"A1","F",1,1,1,3,1,2,1,1,2,3,1,1,2,3,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1835,1707,2188,1.5,1.2,1.6,1.43333333333333,"low","low","low"
"RM_s7d5rutj","2020-07-18T22:00:00Z",15,12,20,"A1","F",1,1,3,1,2,3,2,1,1,2,1,1,3,1,1,2,1,1,1,4,2,1,1,3,1,2,1,4,2,1,2,1425,2036,2597,1.9,1.7,1.5,1.7,"low","low","low"
"RM_50fj6h50","2020-07-19T22:00:00Z",16,18,14,"A1","F",4,3,2,2,2,3,1,3,4,2,3,3,3,2,1,3,2,1,2,4,3,4,2,3,3,3,2,1,1,2,2,19105,9700,7731,2.3,2.2,2.9,2.46666666666667,"high","high","high"
"RM_vu6jlhvv","2020-07-19T22:00:00Z",18,9,17,"A3","M",2,3,2,3,1,2,3,1,2,3,1,2,1,3,1,3,1,1,1,3,2,1,1,3,3,1,1,2,1,1,2,2764,3541,2870,1.8,1.6,2.1,1.83333333333333,"low","low","high"
"RM_o52bhawz","2020-07-20T22:00:00Z",20,19,17,"A2","F",1,2,2,4,4,3,3,1,3,3,1,3,3,3,3,1,3,1,2,3,2,1,3,3,3,2,4,4,3,2,2,1956,25432,1308,2.6,2.3,2.7,2.53333333333333,"high","high","high"
"RM_99vdavkh","2020-07-20T22:00:00Z",14,19,15,"A4","F",1,1,1,2,1,2,1,1,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2534,2614,2620,1.1,1.3,1.4,1.26666666666667,"low","low","low"
"RM_hbrksq1j","2020-07-20T22:00:00Z",15,18,11,"A4","M",1,3,2,1,1,4,3,2,4,4,2,1,2,3,3,4,3,4,1,4,4,3,3,3,2,2,4,3,1,4,2,1614,2707,1173,2.3,2.9,2.9,2.7,"high","high","high"
"RM_tw54y5wq","2020-07-21T22:00:00Z",12,17,14,"A1","M",1,2,1,3,1,1,2,1,2,1,1,2,3,1,1,1,2,1,3,3,2,1,1,2,2,2,3,3,1,1,2,2290,2768,2190,1.8,1.4,1.9,1.7,"low","low","low"
"RM_fcwm6bm5","2020-07-21T22:00:00Z",19,17,16,"A1","F",1,2,3,3,4,4,2,1,4,3,3,2,4,2,3,1,2,3,2,3,2,2,4,2,2,2,4,3,2,4,2,1689,2031,2512,2.4,2.7,2.8,2.63333333333333,"high","high","high"
"RM_p1b5k2ey","2020-07-21T22:00:00Z",13,15,12,"A1","M",1,1,2,2,3,2,3,1,2,2,3,2,2,2,2,1,2,1,1,2,1,2,3,3,1,2,1,2,2,2,2,2271,1698,1302,1.7,2.2,1.7,1.86666666666667,"low","high","low"
"RM_5bhk2vua","2020-07-21T22:00:00Z",14,12,14,"A3","M",3,4,4,2,2,3,3,1,1,3,2,4,3,1,3,2,3,3,1,3,1,1,2,3,3,3,4,4,3,3,2,2522,3955,2543,2.4,2.6,2.8,2.6,"high","high","high"
"RM_49zryhhz","2020-07-21T22:00:00Z",18,12,18,"A1","F",2,2,2,3,3,4,3,2,3,4,3,2,4,2,4,2,3,3,2,4,3,2,4,2,3,2,4,3,2,4,2,2782,1958,1704,2.6,3.1,2.9,2.86666666666667,"high","high","high"
"RM_qvxc3njq","2020-07-21T22:00:00Z",15,15,12,"A1","M",3,4,2,4,2,4,2,2,3,4,2,4,3,2,4,2,1,2,2,4,3,4,4,4,4,2,4,3,4,3,2,4747,3578,6833,2.3,3.2,3.6,3.03333333333333,"high","high","high"
"RM_zcdca8xx","2020-07-22T22:00:00Z",19,18,17,"A1","F",1,1,1,2,2,4,3,1,1,4,2,3,1,3,4,3,2,4,1,4,1,1,3,4,1,1,4,4,1,4,2,2661,2060,2540,1.9,2.7,2.5,2.36666666666667,"low","high","high"
"RM_66y4wrc9","2020-07-22T22:00:00Z",20,17,11,"A1","F",1,1,1,1,2,3,2,1,3,1,1,2,2,1,2,2,2,1,1,2,1,1,1,2,1,2,2,4,1,2,2,1715,2263,2663,1.7,1.4,1.8,1.63333333333333,"low","low","low"
"RM_b7s91dnc","2020-07-23T22:00:00Z",14,15,16,"A2","F",3,2,3,2,1,3,3,3,2,1,1,1,1,1,2,1,1,1,1,4,2,1,4,3,2,2,1,4,3,1,2,3358,2451,2894,1.8,2.2,2,2,"low","high","high"
"RM_78nfzomb","2020-07-25T22:00:00Z",13,18,15,"A2","F",4,1,1,2,2,3,4,1,2,2,1,1,2,2,1,3,4,3,3,4,1,4,3,3,4,1,4,4,1,4,2,1611,1585,1367,2.6,2.4,2.5,2.5,"high","high","high"
"RM_nnxtscvn","2020-07-26T22:00:00Z",18,11,18,"A4","F",2,1,1,3,4,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,2,2,2314,1724,1352,1.5,1.3,1.6,1.46666666666667,"low","low","low"
"RM_jyx12xhm","2020-07-26T22:00:00Z",13,16,19,"A2","M",2,2,2,2,2,2,3,3,3,2,2,3,1,2,2,2,2,2,3,2,3,2,3,3,4,3,2,2,3,3,2,18525,6705,3078,2.3,2.4,2.5,2.4,"high","high","high"
"RM_xbbdq69n","2020-07-27T22:00:00Z",19,15,12,"A2","M",1,2,1,2,1,2,2,1,2,3,1,2,1,2,2,2,1,1,1,3,1,2,1,2,2,1,2,2,2,1,2,3009,3907,3433,1.4,1.8,1.7,1.63333333333333,"low","low","low"
"RM_gby1g22c","2020-07-27T22:00:00Z",8,18,14,"A2","F",4,2,3,4,3,3,2,4,3,3,3,4,3,4,2,3,3,2,3,4,2,3,3,2,3,2,2,3,2,4,2,1632,1121,1477,3.2,2.6,3,2.93333333333333,"high","high","high"
"RM_a94wy0av","2020-07-27T22:00:00Z",12,15,14,"A2","F",4,1,1,3,4,3,2,1,1,4,4,1,3,2,1,4,4,4,3,4,4,1,4,2,1,3,4,4,2,3,2,2268,2762,1480,2.7,2.9,2.6,2.73333333333333,"high","high","high"
"RM_vf1vdw84","2020-07-27T22:00:00Z",16,18,13,"A2","M",1,2,1,1,1,2,3,1,4,2,2,3,2,2,2,1,1,2,1,3,2,2,2,3,1,1,2,2,1,1,2,815,1135,825,1.3,2,2.1,1.8,"low","high","high"
"RM_gpfkwh21","2020-07-27T22:00:00Z",17,15,15,"A1","M",2,3,3,3,2,3,2,1,2,2,2,4,1,1,3,2,1,2,1,1,4,3,1,3,2,2,1,3,2,3,2,10947,8196,3051,1.7,2,2.8,2.16666666666667,"low","high","high"
"RM_j3xyq495","2020-07-28T22:00:00Z",19,18,14,"A1","M",1,2,2,1,4,2,2,1,1,1,1,2,4,1,2,2,2,3,1,3,2,2,2,3,2,1,2,3,2,1,2,12723,3453,23434,2.2,1.9,1.7,1.93333333333333,"high","low","low"
"RM_tle0r8wa","2020-07-28T22:00:00Z",13,17,11,"A2","M",2,1,2,3,1,2,2,1,2,2,3,2,1,1,2,1,3,2,1,2,1,2,1,1,3,1,4,2,1,1,2,2154,1166,1120,1.6,1.8,1.9,1.76666666666667,"low","low","low"
"RM_8hjwxuw7","2020-07-28T22:00:00Z",14,16,16,"A2","M",2,3,2,2,2,2,1,3,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,3,2,1,2,3,2,1,2,6121,4911,6102,2,1.4,2.1,1.83333333333333,"high","low","high"
"RM_sufrdurv","2020-07-28T22:00:00Z",14,15,17,"A1","M",3,3,2,2,2,4,4,1,2,3,1,3,3,4,1,1,4,3,4,4,2,1,4,3,3,1,2,2,4,1,2,1975,2959,2559,2.6,2.6,2.5,2.56666666666667,"high","high","high"
"RM_vz1t2zzk","2020-07-28T22:00:00Z",15,14,19,"A4","F",2,1,2,1,3,1,1,1,1,3,1,1,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,3,2,1,2,1924,1788,1878,1.7,1.5,1.3,1.5,"low","low","low"
"RM_3pvzodu8","2020-07-28T22:00:00Z",18,24,15,"A1","M",1,1,4,2,3,3,3,2,3,2,2,2,3,4,2,2,3,2,1,3,2,1,2,3,2,3,3,3,4,2,2,1578,2399,1760,2.7,2.4,2.2,2.43333333333333,"high","high","high"
"RM_743of889","2020-07-28T22:00:00Z",15,18,16,"A1","F",1,3,2,4,3,2,3,2,4,3,2,2,4,3,4,1,1,2,1,3,1,1,3,2,2,2,2,4,3,2,2,2648,2496,2826,2.3,2.6,2.3,2.4,"high","high","high"
"RM_9mhvtj99","2020-07-29T22:00:00Z",12,14,14,"A3","F",2,3,3,3,2,3,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26904,1770,1860,2.1,2.2,2.4,2.23333333333333,"high","high","high"
"RM_682o5kf5","2020-07-29T22:00:00Z",17,16,18,"A2","M",2,1,4,1,4,3,3,2,2,3,2,1,4,2,2,3,3,1,2,4,2,1,3,2,3,3,2,3,4,2,2,1782,1789,1616,3,2.6,1.8,2.46666666666667,"high","high","low"
"RM_0k6k3y0u","2020-07-30T22:00:00Z",12,15,12,"A2","M",4,2,4,2,1,4,3,1,2,1,3,1,3,1,4,1,1,2,1,2,4,3,1,2,4,1,3,2,1,1,2,1179,4046,1278,1.9,2.1,2.5,2.16666666666667,"low","high","high"
"RM_bbug4z3f","2020-07-30T22:00:00Z",19,17,13,"A2","F",3,2,3,3,1,1,1,1,2,2,1,2,3,1,2,1,2,1,1,2,1,1,3,1,3,2,1,2,1,1,2,2678,2528,1727,1.8,1.6,1.7,1.7,"low","low","low"
"RM_p6vhznde","2020-08-01T22:00:00Z",21,18,12,"A2","M",3,2,2,4,3,3,1,2,2,1,2,2,3,1,1,2,2,2,1,1,4,3,2,3,3,2,3,3,2,2,2,15178,12930,2066,2.2,1.7,2.8,2.23333333333333,"high","low","high"
"RM_ky1oo1yh","2020-08-02T22:00:00Z",16,15,15,"A1","M",1,1,1,4,1,4,4,2,3,4,3,4,1,4,4,2,2,4,2,4,2,1,3,3,3,2,4,2,2,2,2,2104,1748,1449,2,3.1,2.8,2.63333333333333,"high","high","high"
"RM_4o4ksy2p","2020-08-02T22:00:00Z",16,18,14,"A2","F",4,1,3,2,2,3,2,1,2,3,2,4,1,2,3,1,3,4,1,3,3,3,3,3,4,1,4,3,2,2,2,1471,1401,1656,2.1,2.6,2.8,2.5,"high","high","high"
"RM_rca1f1eo","2020-08-03T22:00:00Z",18,13,17,"A2","F",3,4,4,1,3,3,2,2,4,4,2,4,1,2,2,3,2,3,3,2,3,2,2,1,3,3,4,3,3,3,2,2988,1457,14125,2.6,2.5,3,2.7,"high","high","high"
"RM_54tkdonq","2020-08-05T22:00:00Z",15,21,17,"A1","F",4,3,3,1,3,2,2,2,2,2,3,1,4,1,2,1,3,1,4,3,3,2,1,2,3,3,2,2,3,2,2,1821,2077,5310,2.6,2.2,2.2,2.33333333333333,"high","high","high"
"RM_37nbbff2","2020-08-05T22:00:00Z",19,16,18,"A1","F",1,1,3,1,1,1,3,3,1,4,1,1,4,1,1,3,3,1,4,2,1,1,2,3,1,1,4,3,3,3,2,3587,2898,3450,2.6,1.9,1.7,2.06666666666667,"high","low","low"
"RM_txsud1bt","2020-08-06T22:00:00Z",10,11,15,"A3","M",3,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,3,2,1,2,1,2,2,3592,2815,2662,1.6,1.2,1.5,1.43333333333333,"low","low","low"
"RM_50wzylrb","2020-08-06T22:00:00Z",20,13,16,"A1","M",1,1,3,2,2,3,3,2,1,3,2,4,3,2,4,4,2,2,3,4,1,1,3,3,1,1,4,4,3,3,2,1691,1889,1975,2.6,2.6,2.3,2.5,"high","high","high"
"RM_4jqrst7z","2020-08-06T22:00:00Z",13,17,20,"A2","M",1,4,3,1,2,3,2,4,3,3,2,3,1,1,2,2,1,1,1,2,2,1,2,1,1,3,2,3,3,2,2,3462,2431,3461,1.9,2.1,2.2,2.06666666666667,"low","high","high"
"RM_728x7jua","2020-08-06T22:00:00Z",16,9,16,"A2","M",2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,2,3,2,2,1,1,1,4,2,1,2,1992,2221,1612,1.4,1.6,1.5,1.5,"low","low","low"
"RM_9kskbf32","2020-08-07T22:00:00Z",18,12,9,"A3","M",4,2,2,1,2,4,1,1,1,1,1,3,3,2,2,2,2,3,1,4,1,2,1,1,1,2,2,3,1,1,2,2801,3594,2850,1.9,1.8,2,1.9,"low","low","high"
"RM_pa40tn6n","2020-08-08T22:00:00Z",15,15,17,"A2","M",4,2,2,3,3,1,1,1,1,2,2,3,4,1,1,1,3,2,1,2,2,1,1,1,4,1,1,4,2,1,2,1150,2413,1034,2.4,1.5,1.9,1.93333333333333,"high","low","low"
"RM_mpbcy40a","2020-08-08T22:00:00Z",10,14,15,"A2","M",1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,1,2,2805,1980,2773,1.5,1.2,1.5,1.4,"low","low","low"
"RM_rx9f6sgm","2020-08-08T22:00:00Z",18,19,16,"A1","F",1,1,4,1,4,4,2,1,3,3,2,4,2,1,1,1,2,2,1,4,3,4,3,1,4,1,1,1,4,3,2,11841,2276,6433,2.1,2.6,2.2,2.3,"high","high","high"
"RM_140aoynu","2020-08-09T22:00:00Z",13,15,10,"A2","M",2,1,4,1,3,3,2,3,1,1,2,4,1,2,1,3,1,1,1,1,1,3,4,3,3,2,1,4,2,2,2,2963,14857,15294,2.5,1.9,1.9,2.1,"high","low","low"
"RM_tnwfn8za","2020-08-11T22:00:00Z",11,17,15,"A2","M",1,1,2,1,3,2,1,1,2,2,2,2,3,1,3,2,1,2,1,3,2,2,3,1,2,1,2,3,2,3,2,1986,1054,2250,1.9,2.1,1.7,1.9,"low","high","low"
"RM_csddmn2l","2020-08-11T22:00:00Z",12,14,16,"A1","M",4,3,3,2,2,1,1,1,1,1,1,3,2,2,1,2,1,3,1,3,2,2,1,2,1,1,3,3,3,1,2,2601,1913,1195,1.8,1.7,2.2,1.9,"low","low","high"
"RM_ktclq325","2020-08-12T22:00:00Z",16,14,15,"A1","M",1,1,2,1,4,2,3,3,3,2,2,3,3,3,2,3,2,2,3,3,3,1,3,3,1,2,4,3,4,3,2,4508,2469,10516,2.7,2.4,2.4,2.5,"high","high","high"
"RM_omzym2sg","2020-08-12T22:00:00Z",19,17,18,"A2","M",1,1,2,1,2,4,1,1,3,2,3,2,3,2,2,2,1,3,1,2,2,3,3,1,1,1,2,3,2,1,2,3039,1697,2508,1.8,2.2,1.8,1.93333333333333,"low","high","low"
"RM_2yq89m84","2020-08-13T22:00:00Z",12,16,15,"A2","M",3,3,2,1,2,3,1,3,2,3,3,3,4,2,2,3,1,4,2,2,2,1,4,4,2,3,4,3,2,4,2,4832,15455,3324,2.4,2.5,2.9,2.6,"high","high","high"
"RM_ezcpaymm","2020-08-14T22:00:00Z",20,13,9,"A3","M",4,1,1,1,4,2,3,1,1,3,3,1,4,4,4,2,1,4,3,3,1,4,1,2,4,1,3,4,2,4,2,1228,1395,999,2.8,2.8,2,2.53333333333333,"high","high","high"
"RM_1dl195sv","2020-08-15T22:00:00Z",18,19,16,"A2","F",1,1,4,1,3,2,2,1,2,3,3,3,3,3,4,2,3,2,4,3,3,2,4,2,3,2,3,3,1,3,2,1573,1693,1505,2.9,2.6,2.1,2.53333333333333,"high","high","high"
"RM_avx33n9j","2020-08-16T22:00:00Z",10,16,13,"A1","F",4,1,2,4,4,2,1,1,3,4,3,2,4,1,4,1,3,1,1,3,2,1,2,2,3,2,2,3,3,3,2,4098,2294,2488,2.3,2.4,2.5,2.4,"high","high","high"
"RM_vdja16v9","2020-08-16T22:00:00Z",18,12,14,"A1","M",2,1,2,2,1,2,2,1,2,2,3,4,2,1,3,3,1,3,1,3,2,3,2,1,2,1,3,3,2,3,2,2620,2360,2002,1.7,2.4,2.2,2.1,"low","high","high"
"RM_flkyyvwd","2020-08-17T22:00:00Z",14,13,14,"A1","F",1,2,2,1,1,2,1,1,1,3,2,1,1,1,4,1,1,2,1,3,1,1,4,2,2,1,3,3,1,1,2,2282,2400,2221,1.4,2.2,1.5,1.7,"low","high","low"
"RM_zwyhoebf","2020-08-18T22:00:00Z",12,11,16,"A1","F",1,1,2,2,1,3,2,2,2,3,1,2,1,1,1,2,2,1,1,3,1,1,1,3,1,2,1,1,2,2,2,2078,1825,1811,1.4,1.7,1.8,1.63333333333333,"low","low","low"
"RM_lz1ky7te","2020-08-19T22:00:00Z",14,14,14,"A2","M",4,1,1,3,2,3,2,1,1,3,2,1,3,2,2,1,4,2,3,2,2,3,2,1,3,1,3,2,2,3,2,1883,2191,2227,2.2,2.1,2.2,2.16666666666667,"high","high","high"
"RM_9r6gu85j","2020-08-20T22:00:00Z",16,16,15,"A2","M",2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,3,2,1,2,1,3,1,2,3426,2949,2387,1.2,1.7,1.9,1.6,"low","low","low"
"RM_xyrv4nbc","2020-08-20T22:00:00Z",13,15,13,"A1","M",1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1157,1506,941,1.1,1.1,1.4,1.2,"low","low","low"
