"X","subject_id","date","session","sums","sumsnosave","nosavedel","age","sex","QL1","QL2","QL3","QL4","QL5","QL6","ssum2","ssum1","osave.bf","ssave.bf","snosave.bf","BF"
729,"bb7e13f9-d276-fe73-26ec-24553d98b12b","2020-10-21 10:42:54",717,11,10,0,63,"weiblich",3,3,3,6,6,3,10,11,0.130786041253266,0.0762417602846188,5.02746471712708,0.13426338025818008
730,"48917f81-8d3a-3182-9f8a-48ba47705f53","2020-10-21 10:45:50",718,14,NA,1,59,"weiblich",6,6,6,6,6,6,14,10,0.136262133147377,0.0761788488354582,5.3086797069268,0.13877326275428561
731,"4440db46-1158-8528-3f52-ec6bde8a8a94","2020-10-21 10:47:08",719,15,8,0,52,"weiblich",1,3,3,4,3,3,8,15,0.143699089937097,0.0782352742951656,5.15812151729184,0.14483946240778894
732,"664da289-4597-a6e0-b29d-956677b7cc44","2020-10-21 10:48:28",720,13,10,0,28,"weiblich",3,4,3,4,3,4,13,10,0.148319622068635,0.078170838284114,5.37549712131877,0.14858082994579058
733,"36e4da4d-29c0-df7c-1b59-edcf77362a9f","2020-10-21 10:50:03",721,7,13,0,78,"weiblich",5,4,5,5,5,1,13,7,0.14370131631186,0.0769621164538457,5.6037535984682,0.14485239221757404
734,"735bfcd5-4bf1-cd45-67c1-cb704b129307","2020-10-21 10:58:24",722,13,9,0,50,"weiblich",5,5,5,5,4,3,9,13,0.148313672802606,0.0781451004225821,5.52327685791236,0.14858766984068986
735,"89f58e1f-a374-ff46-130a-b9de58fd89d1","2020-10-21 10:58:29",723,13,NA,1,31,"weiblich",4,4,5,6,4,3,11,13,0.153153580492777,0.079359424733167,5.60159083958464,0.1524843015922833
736,"b09de8bf-0b73-4443-2eab-dfb6be3c536d","2020-10-21 11:00:43",726,10,NA,1,79,"weiblich",2,3,1,5,3,2,12,10,0.1530295714256,0.0792943874042931,5.76132786833023,0.15239097179863623
737,"79f4422b-e1ef-0cca-fa20-75dfd82633e8","2020-10-21 11:01:55",727,12,8,0,23,"männlich",5,3,4,5,2,3,8,12,0.156319387347699,0.0800878556789499,5.5955059391865,0.1550295762135006
738,"d7fe9e1e-5b3f-4263-b80a-a9d5de6f30cc","2020-10-21 11:12:24",728,8,NA,1,76,"männlich",3,5,4,6,3,4,12,8,0.152885441955849,0.0792105651730492,5.75507910478044,0.15228754141983186
739,"b70d2de3-1141-63ee-03e8-1a26b60ac331","2020-10-21 11:13:25",729,14,8,0,71,"weiblich",5,6,4,6,4,5,1,1,0.159794551129944,0.0760190207242677,5.01845514441824,0.15781242545495494
740,"49f310a9-56ee-b2e6-b5bd-27d8b2303d7b","2020-10-21 11:16:38",731,11,NA,1,66,"weiblich",4,3,3,3,3,1,12,11,0.161458185023933,0.0763471133477563,5.15843519232271,0.15914134037344013
741,"17b43d99-e884-7357-ba92-0a9f25763a58","2020-10-21 11:16:50",730,9,NA,1,21,"männlich",5,4,4,5,5,3,10,9,0.159563474612495,0.0759063912737438,5.15792275913115,0.1576414103484725
742,"8c70b6b6-dc3b-5aba-28a3-815b1013bf64","2020-10-21 11:17:22",732,9,NA,1,63,"männlich",5,1,3,5,5,1,7,9,0.157701828804069,0.0754697390906956,4.94010717132079,0.1561644335931498
743,"dec54ed7-3db0-057e-cbdc-79ee0bd8a42c","2020-10-21 11:18:18",733,11,NA,1,38,"männlich",5,4,5,6,5,3,15,11,0.159333341797242,0.0757942612875016,5.2841112402499,0.15747104110104046
744,"3c9b1611-c065-5872-951a-21b0d3071adc","2020-10-21 11:20:33",734,10,NA,1,57,"weiblich",5,5,1,6,5,3,11,10,0.159206026292836,0.075732902823459,5.358267619236,0.1573760617805539
745,"7f92306d-d015-7e06-9c66-07b9d8df7aa7","2020-10-21 11:23:13",735,14,9,0,62,"weiblich",4,3,4,4,3,3,9,14,0.166554265592623,0.0773123545794071,5.28191204340968,0.163211404944703
746,"e62d1b95-9dac-f78c-7580-2c06cfa3e647","2020-10-21 11:29:25",736,10,14,0,64,"männlich",5,6,4,5,6,4,14,10,0.166421994307833,0.0772498910337984,5.57981455003479,0.16311368134246684
747,"3688ac1f-f629-e4fe-8614-9ba35be264e9","2020-10-21 11:30:22",737,8,NA,1,21,"weiblich",4,5,6,6,4,5,13,8,0.162645189333794,0.0764274487718818,5.81812704778373,0.16012957682950496
748,"f4ee5b6a-2589-2d2e-087f-6cc5200327b8","2020-10-21 11:42:22",738,14,15,0,47,"weiblich",3,3,3,3,3,3,15,14,0.170223182798534,0.0780317695212778,6.23511296996647,0.16612574842322345
749,"93a1b5a2-fd55-efa2-f5b7-828a11038a5b","2020-10-21 11:45:28",740,7,NA,1,19,"männlich",2,1,2,2,2,1,8,7,0.164522692530472,0.076830475107974,6.05360209070913,0.1616313164068226
750,"1876a0c4-c299-0f1e-c5d0-975dbec95f01","2020-10-21 11:45:43",739,11,NA,1,81,"männlich",4,2,4,5,5,2,11,10,0.166262270558875,0.0767687432998291,6.1407953351074,0.16301456525746497
751,"edf24212-4ae4-1766-a607-75d9eb313ac0","2020-10-21 11:56:39",741,12,7,0,42,"weiblich",3,0,4,4,3,3,7,12,0.169989277932745,0.0775165888891015,5.87362287173234,0.16596251577619098
752,"b1a70258-7172-05a4-584c-358c3f4a6c8a","2020-10-21 11:59:20",742,12,NA,1,76,"männlich",3,6,4,5,2,3,11,12,0.173845248089839,0.0782775380857631,5.95775257938891,0.1690009130896605
753,"fdd52036-c92b-68fe-db3d-17fe47981be4","2020-10-21 12:02:33",744,12,NA,1,76,"männlich",4,2,4,5,4,3,12,11,0.177835789821761,0.0786259764486285,6.12931918384827,0.1721334400232185
754,"2fdfa917-709a-e133-d11c-9ef49f7a62c6","2020-10-21 12:18:09",743,9,NA,1,68,"männlich",0,0,1,3,1,0,11,9,0.175652130396331,0.0781633555035086,6.2178500993877,0.17043199637078674
755,"a12b66ac-43e8-2ffa-25a7-51001921d954","2020-10-21 12:21:23",745,13,NA,1,27,"weiblich",2,5,5,6,2,2,11,13,0.181893499391823,0.0793768214130596,6.30791944335207,0.1753144864497823
756,"97dcb899-4a05-141e-6f8d-8ff79c4a124b","2020-10-21 12:24:39",746,12,NA,1,76,"weiblich",4,5,4,6,3,5,11,12,0.186166906864455,0.0801711774071335,6.39955739256532,0.17864417993567147
757,"b8a6a485-8a7b-ec94-a88e-938d25d39872","2020-10-21 12:25:32",747,11,9,0,61,"männlich",5,1,3,5,0,0,9,11,0.188276627438972,0.0805359342594607,6.30564609775322,0.18028753337904532
758,"9499f39a-fb7c-bbb3-9791-c4b2c5b75148","2020-10-21 12:27:20",748,6,NA,1,72,"männlich",1,6,6,6,5,1,11,6,0.179585824545943,0.0788919561232091,6.3972782857839,0.17353771104447285
759,"417077e9-1278-3f9b-7ee2-405bdfb0b83b","2020-10-21 12:28:00",749,12,8,0,48,"männlich",4,3,4,5,3,3,8,12,0.183770254606911,0.0796780151478352,6.20990742570284,0.17680574178729033
760,"43c11d35-97e5-1853-3e21-2aeaa9dc8bcc","2020-10-21 12:29:17",750,12,NA,1,60,"weiblich",4,4,1,4,0,2,25,15,0.188103475465517,0.0818868320668566,7.53300051217445,0.18017720426309022
761,"f680b91d-becb-17fa-3309-8eab6508d6e0","2020-10-21 12:31:31",751,10,10,0,53,"männlich",4,0,0,3,0,2,10,10,0.187958528859583,0.0818218551299245,7.53284564518158,0.18007281261707303
762,"b13346b9-58b3-0f40-3db2-7118b4d9c34e","2020-10-21 12:38:58",752,5,8,0,53,"weiblich",5,3,3,3,0,1,8,5,0.177327240501245,0.0797648002354553,7.30756338233075,0.17180205869100396
763,"5520c26c-72d5-9beb-5f78-f50b460fefbe","2020-10-21 12:41:30",753,13,7,0,79,"männlich",5,4,3,5,2,1,3,17,0.18362370262896,0.0829868126008612,6.55114837947869,0.17672251313595475
764,"000cc2ee-52bb-897e-02e5-f527b8cf8013","2020-10-21 12:43:35",754,10,9,0,43,"männlich",5,3,4,5,4,3,2,4,0.183482384346028,0.0805235243527881,5.79254870850093,0.17662023214687017
765,"ebd5ded0-c9ab-96e4-dbdb-e9feadc01b02","2020-10-21 12:43:44",755,11,NA,1,69,"männlich",3,4,3,4,3,3,10,11,0.185536188411207,0.0808884797464322,5.79207367133542,0.17822478781315526
766,"82ab67da-04c6-c58a-edce-50805e985f08","2020-10-21 12:46:54",756,11,NA,1,72,"weiblich",3,3,3,4,0,3,9,11,0.187626572539782,0.0812567287620121,5.70897775513484,0.17985500753255132
767,"8671a182-9c3a-e906-ee97-965a8e89bf50","2020-10-21 12:48:10",757,12,NA,1,NA,"weiblich",0,4,3,4,1,3,3,12,0.192087730978573,0.0820788302011388,5.14363273017302,0.18331577258328938
768,"7d460687-e382-dae7-0093-316d8dda8855","2020-10-21 12:51:56",758,11,NA,1,79,"männlich",4,4,3,4,2,0,9,11,0.194293924522932,0.0824574410937818,5.07127934895002,0.18502672249868224
769,"b108914c-db11-9401-f758-a62360e8c09e","2020-10-21 12:55:50",759,10,NA,1,60,"weiblich",3,4,3,4,4,3,11,10,0.194146157593901,0.0823926748996639,5.14136571121037,0.18492099869791154
770,"c1960e01-772f-44e3-0914-39bd6fea4cca","2020-10-21 13:03:14",765,11,11,0,74,"männlich",5,6,5,6,4,5,12,11,0.196391060829024,0.0827745159552051,5.28446532804509,0.186659138059778
771,"ce357a72-5677-33fb-3b79-4d1edbbcfca0","2020-10-21 13:07:25",776,7,NA,1,51,"weiblich",5,4,4,6,4,3,10,7,0.189324183824987,0.0814490866266864,5.28390837501474,0.18121029189719323
772,"48b93792-6abf-32fc-4686-009272467140","2020-10-21 13:07:27",775,9,12,0,56,"weiblich",6,5,5,5,3,4,12,9,0.18693980848619,0.0809622656017444,5.43177434157161,0.17936940740403381
773,"b81ddbae-d9b0-ab7b-fbbb-ec36eddbd37c","2020-10-21 13:09:18",777,11,NA,1,56,"männlich",3,2,2,4,5,2,10,11,0.18905774786222,0.0813327361972882,5.43123183343505,0.181019811856668
774,"f4a2b307-3660-1feb-1113-84898aac6ad5","2020-10-21 13:10:06",760,14,6,0,72,"weiblich",5,5,5,5,5,3,6,14,0.198484738614217,0.0831112185109811,5.12497219858007,0.18830337869267258
775,"e63258fb-5465-10ac-3cf0-6f193d91c629","2020-10-21 13:20:34",761,10,NA,1,NA,"männlich",1,5,4,5,5,2,101,NA,0.198335191959536,0.0830462211707835,7.52516432005206,0.18819685520167906
776,"dd1258f0-94c5-5668-41e5-6f39ff2ced09","2020-10-21 13:25:45",762,12,NA,1,39,"männlich",6,0,6,0,0,6,11,12,0.203183459119744,0.0839028403195141,7.61835028514115,0.19192693578280545
777,"a3763683-126e-7edd-7888-015d49da8048","2020-10-21 13:29:33",764,8,NA,1,54,"männlich",3,3,3,3,3,1,11,8,0.198115563474235,0.08296103173446,7.71291710250014,0.18804482846951046
778,"6f77e66e-b43d-ae28-7965-d15caf8d1e99","2020-10-21 13:29:48",763,14,NA,1,51,"männlich",3,1,3,4,3,2,14,10,0.208195834756401,0.082896593140837,8.0969747897116,0.1957808459860291
779,"0a3f526f-cc96-18dc-a07a-6514d5d1f0bd","2020-10-21 13:33:50",766,11,8,0,78,"männlich",0,0,0,3,0,1,8,11,0.210687309111772,0.08328435639684,7.8934843606036,0.19768925056591782
780,"213295ce-50b6-dc5f-3cc5-a2199874fa1c","2020-10-21 13:36:38",767,12,12,0,52,"männlich",4,2,4,4,3,3,12,12,0.215986656960124,0.0841468142399472,8.09086327426326,0.2017278464793433
781,"27440b6a-5897-457e-4a61-3c6f413c8ab8","2020-10-21 13:43:12",768,13,NA,1,72,"weiblich",3,3,3,4,2,3,9,13,0.224413394122481,0.0855200234099505,7.98907965115481,0.20811722468326918
782,"20183bc2-b214-e453-5ed6-0c339148d010","2020-10-21 13:44:21",769,12,NA,1,71,"männlich",4,3,1,4,1,1,12,11,0.230224500336267,0.0859306411065613,8.18932035262983,0.2125064515615227
783,"9c9cf56d-8fdc-59ed-2f79-c2b71e73dfa0","2020-10-21 13:46:05",770,10,NA,1,77,"weiblich",3,3,3,4,1,3,8,10,0.230055841136824,0.0858642595239935,7.9830056925042,0.21238956661511074
784,"a3b4709d-88b3-df40-0789-479fce5fe456","2020-10-21 13:51:12",771,9,NA,1,82,"männlich",4,1,3,1,1,1,9,9,0.226897221577251,0.0853331292666711,7.882714300367,0.2100205453029978
785,"ca620864-2588-407a-6c6f-3f49684cf792","2020-10-21 13:54:10",772,13,NA,1,56,"männlich",0,6,6,6,4,3,10,13,0.235952588990091,0.0867413773140444,7.88253465311348,0.21683869855678797
786,"fd352759-e58a-2255-ca4d-101e7dbdfd8b","2020-10-21 13:54:45",773,11,NA,1,66,"weiblich",4,3,4,4,2,3,9,11,0.238957348422501,0.0871634902130943,7.78363912303377,0.21909998251433285
787,"7af94ee0-0ab2-057b-66f5-79d29dc63632","2020-10-21 13:55:35",774,12,NA,1,38,"weiblich",6,3,4,3,3,3,8,12,0.245331193089948,0.0880966910867641,7.58891605454793,0.2238726438721605
788,"79c81bf2-8415-b782-7be6-2ce3fb79c930","2020-10-21 14:15:30",778,13,NA,1,44,"weiblich",5,3,4,5,3,3,8,13,0.255467129464478,0.0895857990199648,7.39977931659303,0.23142224215038357
789,"2c53750c-f6f0-aab8-1518-4278fca89dde","2020-10-21 14:23:27",779,7,13,0,71,"männlich",3,4,4,4,4,3,13,7,0.245075474384805,0.0880646211224028,7.67472210429743,0.2237033126263334
790,"4a577aef-3561-3487-59e4-4d7ca8d39f3d","2020-10-21 14:27:22",780,10,11,0,58,"weiblich",5,2,4,4,3,3,11,10,0.24489893583235,0.0879971528617835,7.77024783229918,0.2235822968257587
791,"42a3bee1-bf9d-f6f8-adea-8988eb5d6d33","2020-10-21 14:30:28",781,11,NA,1,64,"männlich",1,5,5,5,6,1,13,11,0.24807210267484,0.0884310571946881,8.06139655400445,0.22595859695118795
792,"2171e2e5-82d9-a978-eef0-d55ad029b937","2020-10-21 14:33:01",782,10,8,0,42,"weiblich",4,0,4,5,3,6,8,10,0.247894128676906,0.0883634721316011,7.85849562304569,0.2258368510954842
793,"fcfec605-32e5-c358-0111-f1d515e233d7","2020-10-21 14:34:50",783,9,NA,1,60,"weiblich",4,2,4,4,3,3,99,11,0.244382013015651,0.0888012385633874,11.8077544025568,0.22322853895501482
794,"af06aba9-85ab-aefc-f9bd-9c2d1a521e5e","2020-10-21 14:39:38",784,9,NA,1,63,"weiblich",5,3,3,5,3,3,3,9,0.240940076209469,0.0882399298478179,10.8407931140503,0.22066718711248834
795,"72a18092-dfeb-8540-5e86-b78a0cdcf251","2020-10-21 14:41:09",785,11,13,0,24,"männlich",4,1,4,0,0,0,13,11,0.244042512112273,0.0886772069910698,11.2176814152125,0.22299636947512397
796,"104bd1cf-efc0-0d9f-0ddb-e660ca90851d","2020-10-21 14:42:40",786,8,NA,1,81,"männlich",4,4,4,4,3,3,NA,8,0.237420132883119,0.0876398669742756,11.21845138903,0.21805223453943012
797,"f78ace96-96b2-808d-849d-f9a1c0d94444","2020-10-21 14:43:30",787,9,7,0,70,"weiblich",4,3,3,4,4,3,7,9,0.23411696401913001,0.0870900930114832,10.8271069312619,0.2155837785868396
798,"32c9bdd2-61c5-b272-9ac7-8ae29ef50c2a","2020-10-21 15:03:01",789,10,9,0,51,"weiblich",4,3,0,0,0,0,10,9,0.233948765522041,0.0865457635078749,10.8274999402277,0.21546758613148886
799,"2ae639f6-167f-48fb-00e3-0ecd3bce3438","2020-10-21 15:10:04",788,10,NA,1,35,"weiblich",5,1,5,6,2,2,10,10,0.233780862104564,0.0864802225966843,10.8278868719536,0.21535158481491873
800,"4b07de1e-9337-7269-b40a-e92c7098cfcc","2020-10-21 16:00:32",790,12,NA,1,44,"weiblich",5,4,4,5,4,3,8,12,0.239963783291581,0.0874078241972327,10.5773091817197,0.21999939734361412
801,"e9ddfdad-e362-0fd9-85b8-caf6f163a05a","2020-10-21 16:03:44",791,10,NA,1,18,"männlich",4,4,4,2,5,3,11,10,0.239792553151842,0.0873417796805433,10.6997949894953,0.2198816238172914
802,"d93b5047-b280-201a-dd52-6710740c30bf","2020-10-21 16:05:15",792,9,10,0,29,"männlich",3,3,3,3,3,1,0,0,0.236438117643847,0.0831412859643049,9.4698115770897,0.21737752549339165
803,"8d357f05-57a4-3766-3b0e-481e2214fdd7","2020-10-21 17:03:32",793,16,NA,1,52,"männlich",5,3,4,6,4,3,8,16,0.256509260892513,0.0860305722220868,9.25509525558739,0.23236323898609373
804,"e2ad50dd-7a38-197a-a3d6-6786c94aa81c","2020-10-21 17:06:14",794,14,11,0,51,"weiblich",6,3,5,6,6,6,11,14,0.271094291039087,0.0879794214418963,9.35972855768169,0.2431579429692185
805,"cac95d14-0f96-152f-5601-6ae28d2632d6","2020-10-21 18:06:32",796,11,NA,1,65,"weiblich",3,4,3,4,3,0,7,11,0.274769969549331,0.0884116110415619,9.0419301042223,0.2458755539340627
806,"6e5cd7e3-f722-0867-1af7-e07798fa9431","2020-10-21 18:06:50",795,9,NA,1,58,"männlich",6,3,4,5,4,3,8,9,0.270720543454833,0.0878581094440609,8.8382202472869,0.2429062417338341
807,"aa22118b-d1d5-5bb3-bd9e-2609e092ed59","2020-10-22 09:06:33",895,12,7,0,62,"männlich",5,3,5,5,4,4,7,12,0.278331157671011,0.0888030604686846,8.54065930393928,0.24851696964513365
808,"5a81daaa-66bc-d1b5-d8a1-edaa71bb0753","2020-10-22 09:07:41",896,11,NA,1,52,"weiblich",5,2,3,2,0,1,8,11,0.282153052846165,0.0892432384927669,8.34982573001852,0.25133361134605403
809,"8b447c82-e6ae-79da-bb96-4b6f21cb3a7e","2020-10-22 09:08:28",897,13,9,0,58,"weiblich",3,4,4,5,3,3,9,13,0.294489362287807,0.0907576199188611,8.25672300273921,0.2603669960465576
810,"a0d44dbe-3b59-47b5-8db5-7aff37bf5a43","2020-10-22 09:09:22",898,4,12,0,33,"weiblich",5,5,4,5,5,0,12,4,0.270069902142366,0.0878654710990246,8.43999247028408,0.2424738995939106
811,"752fa9e3-c460-0525-9cf7-9e043fb0d433","2020-10-22 09:13:31",882,10,9,0,59,"weiblich",5,5,6,5,3,4,9,10,0.269882654216065,0.0877998840432953,8.34570170236681,0.24234762046866345
812,"8644fd22-f61d-f632-1d29-ca6f3a1a8cf0","2020-10-22 09:16:05",883,11,NA,1,51,"weiblich",5,4,5,5,3,2,6,11,0.273520028731387,0.0882308795161619,7.97430319173884,0.24503963921587976
813,"aa9c0df6-8069-45c7-92fd-3ab7d72c5224","2020-10-22 09:16:31",884,7,NA,1,68,"männlich",1,0,1,4,0,3,7,7,0.262123659839253,0.0867548853275541,7.70983187639539,0.23663781753311303
814,"26beca73-9ac3-cf8f-e778-fd95a835f98a","2020-10-22 09:18:55",885,11,NA,1,63,"männlich",4,1,5,6,2,1,9,11,0.265607566993175,0.08717706902449,7.62476346888087,0.23922650039212615
815,"9edb4191-57bd-160b-8f84-76f07edd2056","2020-10-22 09:25:29",886,10,NA,1,47,"männlich",4,3,4,2,0,3,12,10,0.26542373440202,0.0871123232100527,7.79182585553227,0.23910221141274615
816,"e0b1263a-1f02-cb9b-e92f-119a116c7fe8","2020-10-22 09:27:13",887,12,NA,1,NA,"weiblich",4,5,4,6,4,3,12,11,0.27278788530894,0.0875382118517695,7.96320269791042,0.24454818911673798
817,"7ca0d6de-35d0-88c0-80ca-e18bd60ad929","2020-10-22 09:35:01",888,12,6,0,54,"divers",3,5,5,5,5,3,2,16,0.280446823810165,0.0906758882285366,7.26190019351002,0.2501924276337787
818,"fc1ea2e5-b502-a975-47ee-95351e06df1a","2020-10-22 09:40:16",889,9,9,0,66,"weiblich",5,5,5,5,5,5,9,9,0.27629830823902,0.0901008353750143,7.18246118728902,0.24715616880886138
819,"8c3b6b26-963a-6eac-622d-5c10ba5df3f4","2020-10-22 09:42:19",890,12,9,0,61,"männlich",3,3,3,3,2,1,9,12,0.284100502733103,0.0910878964526838,7.10399707494013,0.25289724927631396
820,"0b5b4030-8a6b-44c8-a424-7770015c91c6","2020-10-22 09:43:32",891,4,NA,1,46,"weiblich",4,1,4,4,0,3,NA,NA,0.260997897539277,0.091020541998279,7.10367879013454,0.23588384698829762
821,"d27572e2-52a9-7470-8af6-455eccdc8e15","2020-10-22 09:43:40",892,10,NA,1,44,"männlich",5,1,3,5,3,3,12,10,0.260817948382136,0.0909521029083071,7.25746565074787,0.23576185889402518
822,"5baf689c-1fe1-6d30-f697-5f848517644e","2020-10-22 09:53:24",893,8,13,0,71,"männlich",2,3,2,4,4,4,13,8,0.25361450860718,0.0898779990820373,7.49421127282119,0.230423723516385
823,"829c7837-e958-d79a-2f23-4fb7a3fbf5c0","2020-10-22 09:54:51",894,8,10,0,25,"divers",4,3,4,4,3,0,10,8,0.24669694965793,0.088824696652571,7.49383118188102,0.2252778434142202
824,"2bd36944-6cf3-6e44-2c50-5ef82107cfbe","2020-10-22 10:06:36",826,10,9,0,59,"männlich",6,5,5,6,6,4,9,10,0.246526014401106,0.0887594146206344,7.41137792333414,0.2251608804734049
825,"f840402e-b355-08fb-df3b-776badf188fc","2020-10-22 10:08:30",827,10,11,0,55,"weiblich",5,5,4,5,4,1,11,10,0.246355367133717,0.0886942597773254,7.49204001912986,0.22504410298378066
826,"c49398c2-07bf-cf61-c7d7-afb82b6b7f0f","2020-10-22 10:12:54",807,14,NA,1,54,"männlich",6,5,6,6,4,0,14,7,0.25998956609754,0.0872024908190672,7.81988487975274,0.2352044059556071
827,"2daef814-03ab-fd49-f71f-cf85c4cc66c6","2020-10-22 10:17:47",808,8,8,0,42,"männlich",3,3,3,3,3,3,8,8,0.252826854337987,0.0862000791641337,7.64706948528811,0.2298925880442458
828,"6b090ad2-5aec-0f09-50d9-3d220ce92025","2020-10-22 10:18:48",809,11,NA,1,49,"männlich",1,6,6,6,0,6,10,11,0.256117496140574,0.0866195663810206,7.64669695859166,0.23235175144107412
829,"58781693-2342-5f6f-7698-2153d6e8f95e","2020-10-22 10:20:23",811,12,NA,1,51,"weiblich",4,5,4,6,3,5,8,12,0.263077382697394,0.0875447455274493,7.47821683407036,0.2375273895731762
830,"1de1ddd7-2c4e-983d-7ec2-eaca8be80f2a","2020-10-22 10:20:49",810,13,13,0,26,"männlich",5,2,6,2,0,4,NA,NA,0.274130784709185,0.0874807601605321,7.47793231050588,0.24570465104900038
831,"c449c86a-d140-c36a-1061-ff624cb7da9d","2020-10-22 10:22:09",813,8,5,0,48,"weiblich",5,4,6,6,5,2,5,8,0.266408262446753,0.0864720032345129,7.06858550091685,0.24001582046482528
832,"0a2cc255-9e3b-c999-755e-f507540fe487","2020-10-22 10:22:58",812,7,NA,1,55,"weiblich",3,1,3,4,2,3,10,7,0.255498686048984,0.0850411504423709,7.06811739712687,0.23193618535803978
833,"762772b6-49dc-d3d4-05a2-450c588db07c","2020-10-22 10:26:33",814,9,11,0,71,"weiblich",3,0,3,5,3,4,30,8,0.251886803985701,0.0840789719575419,8.56832430501653,0.2292581975717357
834,"bbb4f27d-ee39-f7f5-ed76-c59f3b4f648b","2020-10-22 10:27:17",815,7,10,0,60,"männlich",4,1,4,1,0,5,10,7,0.24183350344926,0.0827146134661939,8.56807870802584,0.22175566425033189
835,"72a5cd79-0add-c683-fc72-fa8e7a396bab","2020-10-22 10:31:50",816,7,14,0,59,"weiblich",6,6,6,6,3,4,12,4,0.232367048632896,0.0802452187084631,8.75879240578078,0.21465066699106106
836,"1598c119-06ab-1e8e-de0d-f6b3ee7703e0","2020-10-22 10:33:05",817,10,NA,1,72,"männlich",5,2,3,5,3,3,11,10,0.232206844774856,0.0801872446638789,8.85653912311853,0.2145399125532642
837,"23ccf92f-58b4-b010-c224-cee760fe8ad6","2020-10-22 10:38:53",818,10,NA,1,36,"weiblich",2,0,1,3,1,1,10,10,0.232046910789704,0.0801275660691921,8.85633097588794,0.21442933240930645
838,"bc2e0d21-8bf7-d111-6835-3a05c62be0f3","2020-10-22 10:39:06",819,12,14,0,22,"weiblich",4,4,5,5,2,3,12,14,0.238062892162619,0.081860880635309,9.05463172063035,0.2189676687720113
839,"329f8f32-0d3d-81b4-cc27-b8b4301e7dca","2020-10-22 10:40:36",820,9,NA,1,25,"männlich",5,4,5,6,5,6,13,9,0.234800327536067,0.0813740002602018,9.35989566649692,0.21652407398238024
840,"946a6637-b883-61be-9523-5141ad82a4e5","2020-10-22 10:41:14",821,6,12,0,81,"männlich",3,0,3,4,3,3,12,6,0.222902399956096,0.0797007403561852,9.57140649458907,0.20754244471951838
841,"7f5f99c6-1c7f-9362-06cd-ae744979663f","2020-10-22 10:42:03",822,13,9,0,44,"weiblich",3,5,4,5,3,1,9,13,0.231570830564648,0.0809530235076238,9.46270521340282,0.21411020024558278
842,"ef6f82eb-9b63-e761-0bff-b544e9053c3b","2020-10-22 10:44:31",823,10,14,0,39,"männlich",4,3,5,5,3,3,14,10,0.231412139090791,0.0808949349767299,9.8910741155853,0.21400043184216333
843,"7e1b60a0-e842-2a70-84b5-57302684d372","2020-10-22 10:53:13",824,9,5,0,56,"männlich",5,3,2,4,0,1,5,9,0.228285268139231,0.080417611629182,9.32795489491974,0.2116483902709343
844,"c8946525-8845-2b5e-9a2e-52bfcf875af7","2020-10-22 10:57:50",825,7,13,0,62,"weiblich",3,2,2,5,1,3,13,7,0.21959888907732,0.0791530442934151,9.64397463092698,0.20507100981319826
845,"fc0c6e2d-b47d-3994-5838-592709a9c4ff","2020-10-22 11:03:59",831,12,7,0,59,"männlich",4,5,4,5,3,3,7,12,0.225134165165772,0.079946689700716,9.31540466981337,0.20928261007131763
846,"3a2feff3-8265-ea41-76f8-d804e693e721","2020-10-22 11:05:28",835,8,NA,1,71,"männlich",5,1,3,5,2,0,10,8,0.219347713866919,0.0790791393172007,9.31523933789723,0.20489870081511197
847,"514ed415-b679-de1c-171e-e365544cfce9","2020-10-22 11:28:05",828,8,9,0,33,"weiblich",4,3,3,5,3,4,9,8,0.213776030287298,0.0782290029231722,9.20978138255543,0.20066298008553143
848,"79a96b21-1323-3fe3-fd34-5c82376a67f3","2020-10-22 11:28:15",829,10,NA,1,80,"männlich",0,3,2,5,3,3,12,12,0.213628929099097,0.0790055176685488,9.41745954608482,0.200559810735164
849,"83d356d8-fc9b-5d6d-8ad3-61f846ef9e11","2020-10-22 11:28:21",830,8,11,0,20,"männlich",6,1,5,6,3,3,11,8,0.208274784597828,0.0781564889824749,9.52397062008502,0.19646770643289785
850,"438cb43a-ee47-fa29-8231-83a75c2a43e8","2020-10-22 11:38:43",832,11,13,0,66,"weiblich",6,3,6,5,6,3,13,11,0.210731907992547,0.0785099213478792,9.84793963328636,0.1983593505069039
851,"a8bf3bfb-22c7-3128-e6f0-0c94f7f02004","2020-10-22 11:42:44",833,10,8,0,34,"weiblich",4,3,5,5,3,2,8,10,0.210587282708932,0.0784542464008363,9.62325208748526,0.19825753966022655
852,"ef0439f7-445a-32e6-5dfc-0e2f725b3f0c","2020-10-22 11:46:11",834,12,NA,1,50,"weiblich",4,3,2,4,1,1,12,12,0.215791259402945,0.0792359330248791,9.84189382657527,0.20224642954446231
853,"8939c37c-e8c4-c4ba-c668-f412c1c1f3ae","2020-10-22 11:54:11",836,12,NA,1,71,"männlich",4,4,4,5,3,4,8,12,0.221191493465434,0.0800331792673042,9.61729599874759,0.20636665760725215
854,"12407468-96be-7346-bf7c-436b28ca8aba","2020-10-22 11:55:05",837,9,NA,1,70,"männlich",4,3,4,4,3,3,9,8,0.21826341647366,0.0791627424823512,9.50780710955903,0.2041479350016658
855,"8318fcbb-0dd8-b76f-16b0-cb33e31cdf46","2020-10-22 12:01:50",838,13,10,0,30,"männlich",6,4,6,4,4,5,10,13,0.22666874743715,0.0804048251712518,9.50763734275785,0.21054210275505914
