"subject_id","date.x","sumsexp","sumscon","conrw","exprw","expbf","conbf","respid","status","interview_start","interview_end","q5a","q5b","q2_1","q2_2","q2_3","q2_4","q2_5","q2_6","q2_7","q3_1","q3_2","q3_3","q3_4","q3_5","q3_6","q4","q6","gender_image","s2","agegroups","totaltime","exp.BF","con.BF"
"Bc07cQ7FqxgR_rZYeLFQK415m-LDkN-nF3Ler9uC1sgVUPF6_jM-5JSy0Us4O0SPn1s4lHppYoxf2xRg8hDGsToy84GVPoPbQmBiFUEvse01","2018-09-15T08:44:19Z",10,7,-23,-9,0.5763398898402802,0.38573231291863,207,"complete","43358.3201388889","43358.3270833333",3,1,6,5,4,4,2,5,5,3,3,4,2,3,4,5,"ob man aus den kurzen Pixelsequenzen erkennen kann, welche Bilder kommen",1,67,6,"563.0",0.5763398898402802,0.3857323129186304
"vjEUJiuJcWCgKzDV_zwI-BGwO99nh6hs0Z3BK0dp8dZeFf8JdWjQD912HT510tQpT-o64J_MCmIa7AHFn0GASZs7b7YnmRrETzW2ieM24jU1","2018-09-15T09:10:37Z",10,10,-23,-9,0.5737827546352862,0.383236589979243,52,"complete","43358.3388888889","43358.3458333333",2,3,6,5,5,6,4,5,5,3,4,4,3,4,3,5,NA,1,69,6,"537.0",0.5737827546352862,0.3832365899792433
"jcMCi9FuIBGfrDD8LjcsvvH3GjKq-cPENJaCDNLJ-f2ogk8vWoXZ8ssgbhjDIqv66mA9zR_f_p4Nr6wegRdnjssfmo0s4eLNNOoMhYX8KhU1","2018-09-15T09:29:44Z",10,9,-24,-9,0.5712615194619186,0.372264163370892,122,"complete","43358.3527777778","43358.3618055556",3,4,6,6,5,6,2,4,4,3,5,3,4,3,3,5,"Umwelt",2,69,6,"739.0",0.5712615194619186,0.3722641633708919
"DjxWpzpf43Lsol5B0eHv0YjKNTTqTaBK69g9lVJQu88RXfgzvCqETlb8FnFzD3xQkNKOhBdgDaylw0PZL6U5jM21k9kHox9Fb9edeI_eD001","2018-09-15T09:34:09Z",9,14,-20,-10,0.5544368349901979,0.415622552533068,42,"complete","43358.3555555556","43358.3618055556",1,3,6,3,5,4,3,5,4,4,2,3,3,4,3,5,NA,1,70,6,"501.0",0.5544368349901979,0.41562255253306785
"BQdOJfeIpI6SFxkNytVF8dZnRW4NBfui7MikY_5scGzeKm3Hh0ykj5kBuNQQgqtH_KaANq-8NgNkNXSBYfTXHgyVKfEJAGEKIutbqShsPSM1","2018-09-15T09:35:05Z",11,7,-23,-9,0.5668153368310715,0.388430605020019,271,"complete","43358.3555555556","43358.3618055556",3,4,7,5,5,5,4,6,6,4,5,4,3,3,4,5,NA,2,68,6,"531.0",0.5668153368310715,0.3884306050200193
"LXRZby0pEINTPZaZysfG0lCUwwj6gZYnNgENT5VDwh8v6WkleLp-Pyd1o867BxODn6wW4XStf9UXzByXxpGlrzq50P8wdndhNwvy4vRVUFI1","2018-09-15T09:51:09Z",9,10,-23,-10,0.5500706804257481,0.38608452162075,120,"complete","43358.3680555556","43358.3729166667",3,4,6,6,4,5,4,5,4,4,4,4,3,4,4,3,"wie lange man sich die bilder anschaut",2,46,4,"423.0",0.5500706804257481,0.3860845216207499
"eTPoZjptuvLAKujAY0-zTBXa1LY2tWYCWXtq4hRYJysUOzVMfhTlY_HDt1cErWw3NnDpG9r0TJEpkb7JdH6Tw7okU13q2nVEcGDh5zsVPao1","2018-09-15T09:55:29Z",11,3,-30,-9,0.56249796363885185,0.347922910656015,489,"complete","43357.8694444444","43358.3756944444",2,1,4,4,4,6,4,4,4,3,1,3,2,2,4,5,"Reaktion auf negative und positive Bilder",2,63,5,"438.0",0.56249796363885185,0.3479229106560147
"cg-5FXWWKGNz6qsgPAba5GhF3yNY9nKysKjp7b3OshYPYxhZtEHUQVP7aGUyDz7ewSLucpu2bNqpcT2qPDO8vOKYLNifJQotL1V2oWnSS-g1","2018-09-15T10:04:44Z",6,11,-29,-13,0.5097723026367103,0.353271728426957,176,"complete","43358.375","43358.3847222222",1,5,7,7,6,6,4,5,3,2,5,2,4,2,3,5,"Was ich war genommen habe eher die schlechten Bilder oder die guten oder alles",1,54,4,"776.0",0.5097723026367103,0.3532717284269566
"RIFs1da8uxBxhZd3vTPRrrdGh_bSjj226jLMRt05XOjFOmrDusW3bQ5K5zA9YFs1zUTZXPzgRxjwGNQ4Nl5gV59hxEywYBfu_00-OpKwJpw1","2018-09-15T10:14:37Z",9,13,-26,-14,0.4954179134832311,0.37725514000864,71,"complete","43358.3805555556","43358.3868055556",2,2,5,4,4,5,2,4,4,4,4,4,2,4,4,5,NA,1,63,5,"473.0",0.4954179134832311,0.37725514000864024
"IinH3Ztgl29bbxFqzL0nozetU17_a3nHadhA9RMoZHopUXSfkr3Y6FBrKkVwJfZl8E8GZztUEL2oTAWHD5TfMKBpAiv8fERNjYqnJ-Ybhhg1","2018-09-15T11:22:45Z",11,9,-27,-13,0.5056855728305231,0.367570751792839,252,"complete","43358.4291666667","43358.4381944444",1,3,5,4,5,5,6,6,5,5,3,5,3,1,5,5,"ob ich schnell was erkenne",2,72,6,"738.0",0.5056855728305231,0.36757075179283877
"qj8AR5Y2F_rCB3Z5WoHdBAEo6qHCzZonaFPVbj25rt3T3AIcHBPGJVaWQBnt8fWtuczZfWChjRIVJ-4RkUbCiEoQljb1quxVtsmij0LmHPc1","2018-09-15T11:47:24Z",10,11,-26,-13,0.5034106164763203,0.373613166085846,14,"complete","43358.44375","43358.4555555556",5,5,7,7,5,3,1,6,7,5,2,5,1,1,5,5,NA,1,72,6,"926.0",0.5034106164763203,0.37361316608584594
"LLMQNK3LrNzrZhR6NOMN4aBFdst98BUrviv2p5iAv73DDtbQW19yTLYBhMf87nGlVBsFpYaLZ9A87DRuys6UxUbeuiTqri4JQuk_4HBXVKo1","2018-09-15T12:08:03Z",11,7,-29,-12,0.514180104895817,0.35192707969993,7,"complete","43358.4618055556","43358.46875",3,4,5,4,5,3,3,5,6,4,3,4,3,3,4,5,"Umwelt",2,62,5,"522.0",0.514180104895817,0.35192707969993026
"RjfD6mGXnKCnuINPQGRLhlblvo9HYYfXj1MsOlbfjqxt0doxecY6uu7Wtl7KrzgnbGWkTV4L57WJgHceJ4wE7rYKm5eziuTLkysUqAhfnU81","2018-09-15T12:43:39Z",13,10,-29,-9,0.5552082008834522,0.349875056848745,106,"complete","43358.4868055556","43358.4944444444",1,3,6,5,4,6,1,4,5,4,3,4,3,2,4,5,"positive und negative Reaktionen auf bestimmte Situationen im Leben, die jeder erleben kann",2,69,6,"558.0",0.5552082008834522,0.3498750568487453
"e34qau4NuLduCTFIwUuXLbHvnOQwmi4L-VdBrOoy0hHH7MsNLFZLtuVRmtyhIgwPEInaYVqLMK0Kdi8BDOmIWvqqgVFulhCFuGCiNcQxccs1","2018-09-15T12:54:58Z",11,6,-33,-8,0.5679555016049578,0.326258060584308,81,"complete","43358.4958333333","43358.5006944444",1,4,4,2,2,4,1,2,5,4,1,4,2,2,4,5,"keine ahnung",2,57,5,"414.0",0.5679555016049578,0.3262580605843084
"Rbw7VqE4paDv3qB4gA9kDRX-9KOnYZW1FJRX3grpLNanKzcXopK61Nkgu5JF-h0nzw4sP1Wi7S3nyrtLrY6IpNyBsBiaE6xtPLfvKSRYwiY1","2018-09-15T15:16:14Z",11,9,-34,-7,0.581302100530865,0.318416075501613,181,"complete","43358.5930555556","43358.5993055556",2,3,1,1,4,1,1,1,7,5,1,4,1,1,5,5,NA,1,68,6,"485.0",0.581302100530865,0.31841607550161277
"smGwz6db3kGbT101bC5twMssBzK7ZYsUtd5CVLgkiPm7HrKF-9rrBEn3skn7oygkk3MDqtbYQbvOa6KrTDw0nBJHasYWUZQwtWHBEJQBbLI1","2018-09-15T15:21:37Z",12,8,-36,-5,0.6122698969548155,0.305923886453952,31,"complete","43358.5972222222","43358.6034722222",1,2,4,4,4,2,4,4,5,3,2,3,4,3,3,5,"Wieviele doppelte Bilder dabei waren.",1,65,6,"525.0",0.6122698969548155,0.3059238864539524
"LCN3V4waKr5Y6xokKwIqemW1OlPO37RZ6XK3l-vHAO7tCtXcnfBoco_QuZpcrk1K7KnT2Cqhn2BopeFlw8bMxp0DAlo_z4mJ50wkUbhwbDI1","2018-09-15T16:55:00Z",10,8,-38,-5,0.6101993795421479,0.294157184831683,51,"complete","43357.6340277778","43358.6680555556",1,4,6,7,1,6,1,6,7,4,3,3,2,2,4,5,"Emulsionen, Reaktionen",2,71,6,"482.0",0.6101993795421479,0.294157184831683
"6kox5ExCDWwN-w2r7gS5ZfG7BxKVBtdC_lirUdHlgk0tLYcM8RpfON7HQJyv6jfsm2hnGZV4CWTfnN4VJzwiJjXfanp1C6V-d9JhqqM2gdA1","2018-09-15T18:17:20Z",6,7,-41,-9,0.5490670078308616,0.279555876034342,165,"complete","43358.71875","43358.7256944444",1,4,7,6,1,4,1,1,6,4,1,5,3,1,5,5,"Probleme mit der Umweltverschmutzung",1,67,6,"545.0",0.5490670078308616,0.2795558760343424
"1BhhLvlOoU7CoSSkbpzwX9_MvY2Be3_CKqjGnDKg0x3gJr3_vok67oGXCE0fQfx4uFpnX7rtu0Ciaa_sKzlwzrjrd9jTRWHBOCFzze28uyo1","2018-09-15T21:05:09Z",12,9,-42,-7,0.5770663311049258,0.273241395822646,169,"complete","43358.8347222222","43358.8423611111",1,3,3,1,2,2,1,2,6,3,1,5,1,1,4,5,"die Unterscheidung von positiver und negativer Darstellung und ob die Wahrnehmung so ist, dass man merkt, dass ganz viele Bilder doppelt waren",1,75,6,"614.0",0.5770663311049258,0.27324139582264595
"O1_1_L9pwgvcV9I43yMCz83u5RlAu1x04Dp6bjIltlLmOquJ74wufFPfIDpP17c3dpxl8qYjGnZaG1cAyR5EHeV99fy95JAtoAdt43kPHYg1","2018-09-15T23:59:23Z",9,13,-39,-8,0.5602918918914536,0.289358621794299,107,"complete","43358.9548611111","43358.9631944444",1,5,5,3,2,4,1,3,6,4,1,5,2,1,5,5,"Ich weiss es nicht",2,41,3,"699.0",0.5602918918914536,0.2893586217942994
"YP3AshRPfo7I1yGs2MOjGmP1upi9haqwjzXco73zB5_8rdwEcRhAjQJJ3la0dIgfp9U4Axdfk2CSb0CjO_nlu0SpPT7yCoHrNbpsotDM8Ls1","2018-09-16T01:49:34Z",10,9,-40,-8,0.5582852277960793,0.282791927560028,80,"complete","43359.0326388889","43359.0409722222",1,4,5,5,2,2,1,3,5,4,2,5,2,2,4,5,NA,1,69,6,"690.0",0.5582852277960793,0.28279192756002774
"3zwRhXC3d0X7HLdXeUrhuMO94ZBOwrVrv2D-NBxfuB6AjC1saINgVM575smBGc3YCReMWsns0q_0-2ZH8pvkFw1j-08vIWwUR_NDk3jqF1E1","2018-09-16T09:13:16Z",9,14,-36,-9,0.5421416972978071,0.307258697085756,710,"complete","43359.3298611111","43359.3465277778",4,5,6,5,5,7,1,6,7,5,3,5,3,4,5,5,"wie schnell man kopfschmerzen erzeugen kann?",1,32,2,"1434.0",0.5421416972978071,0.30725869708575604
"YKmTMF-S9gvDkHWpu4oqvOQyQJqWKyLIPbb790ZhB0p_aVNW6qky_nNDS7o71qnBXqUw6fBXuRnWyMGVUMgye6lnHlVr94VFmxyYC4H7Lzo1","2018-09-16T10:40:06Z",9,10,-36,-10,0.5265867053845658,0.305556030665815,147,"complete","43359.4006944444","43359.4083333333",1,1,7,4,2,4,2,1,6,3,2,5,3,3,5,5,NA,2,75,6,"598.0",0.5265867053845658,0.3055560306658148
"ZCuBh3JIkcj9f8HauRlKuijmhj5H9elWIk_BLrZGralVo3TdUEHu3wSQePBOXa4NB7DOnQq20QstCTTUe6gmrf9iYtZvRcLWWbuLvlIUoPA1","2018-09-16T11:19:06Z",12,10,-36,-8,0.5534447463900953,0.303878248145888,53,"complete","43357.8680555556","43359.4354166667",3,4,4,3,3,5,3,4,6,2,3,4,2,2,2,3,"Aufmerksamkeitsspanne",1,32,2,"135322.0",0.5534447463900953,0.3038782481458881
"yF3iwj3Qg7NV3pAKv6juF6KmY7cCdgKLptUTlReeaQTnqPWqjVDsC7V4FtAqGR_kl1AjqfLzC1dv5OaQHPhjMRxmYHgKB1poiiv1pcUePuo1","2018-09-16T12:00:40Z",6,9,-37,-12,0.5010545455383687,0.29693381475836,301,"complete","43359.45625","43359.4625",3,3,7,5,4,5,2,5,5,4,2,4,2,3,4,5,NA,1,58,5,"508.0",0.5010545455383687,0.2969338147583599
"AApUtsNo5dNSMYJAr4SzexZFwVXhb3B9vAQiNQ-vz57xeGxpiwBof9_98g_b95WWxB1KxSCa7GClmGshJBjnIyB2k69EbxtRWQdsYy54en81","2018-09-16T16:10:25Z",11,11,-36,-11,0.5119053072261539,0.301150705659767,62,"complete","43359.6305555556","43359.6375",2,2,7,5,4,6,2,3,6,4,2,3,2,3,4,5,"den Unterschied zwischen schönen Bildern und schrecklichen Fotos und unangenehmem Bildern",2,68,6,"599.0",0.5119053072261539,0.30115070565976715
"3ocYextdsv3fprHc6uhSBODqJDfouEAszzAtHtJMf6_8CU7X1q66l2-s2BC6McaLYdlGK-Po4_RKyxJC3Jlp5o4WwfjC2TmZY_IHAxW-3Rk1","2018-09-16T17:05:35Z",6,8,-38,-15,0.4661654127644012,0.289713099009599,150,"complete","43359.66875","43359.9847222222",2,3,6,5,4,4,2,3,4,3,2,3,2,2,4,5,NA,2,53,4,"27282.0",0.4661654127644012,0.2897130990095988
"gdCR9Zd2gNIvMxO0mw3_VP5BkGRDtm_Y-AFjWtPC1U982iSVPmf_69ywhnOw_MiWSvwk9eVcK_V2IxOB_q5f4PRIDVgR9iKsof3DFIu-vTk1","2018-09-16T19:14:32Z",10,9,-39,-15,0.4643231467484047,0.283192774563655,39,"complete","43359.7583333333","43359.7645833333",1,4,6,4,4,3,4,6,4,3,3,4,3,4,3,5,NA,2,62,5,"453.0",0.46432314674840475,0.28319277456365505
"4G9rrW3GhFdZsdqIPXf4a40U2LMA-Ulc3krXFbwLAQkGsyx5S6g7n--E27hMPZLoScy0Ujzh0bRJdCNv2SCr5BWWgtZZG9l3a2CrzaEQCaY1","2018-09-16T19:26:47Z",8,9,-40,-17,0.4423575663291714,0.276874086422929,73,"complete","43359.7659722222","43359.7763888889",1,2,1,6,4,3,1,3,2,4,3,4,3,2,3,5,"Verständnis für bestimmte Ereignisse und deren Wiederholung.",1,81,6,"817.0",0.4423575663291714,0.27687408642292877
"qNVT37mqyI0Dudph42bqKy3zqVVUh78gFKoer42__VeGsBYaTvQwv82E46pY9U1NGsHSrfqRWN988ds0gQMeCvVvp-UKxdd9XVQA-2cWla81","2018-09-16T20:42:24Z",11,11,-39,-16,0.451118489418574,0.280703559726102,159,"complete","43359.8215277778","43359.8284722222",3,3,2,3,2,2,6,1,6,4,1,4,3,2,4,3,"Wirkung von positiven und negativen Bildern. Eventuell in Richtung Unterbewußtsein.",1,52,4,"559.0",0.451118489418574,0.2807035597261021
"jZ2FgSh9MF-YbdJ4Xh682T7pA3aoAMKKli3Ihb9fOp_WTXo9QV7i2AF6tbJrgb-nh_0fQCUR_CHuO7bWMIpR7_mgC0cKpdnygElTdb87j_Y1","2018-09-16T21:01:20Z",11,9,-40,-15,0.4602341684322727,0.274449824097354,178,"complete","43359.8333333333","43359.8381944444",1,3,6,4,4,4,4,5,4,2,3,2,2,1,3,5,"Kann ich nicht beurteilen, es waren viele unterschiedliche Bilder",2,46,4,"420.0",0.46023416843227266,0.27444982409735386
"gpU4k_P8tTNuGtML-elp07IgVQX4EWqmHd6ycbMjMiSTfva2ypbtqZBGw7D5bxKbeWfzgY2IqTQIjNOzMFfkJwpK6W1kWFF3cVS9k50BFJw1","2018-09-16T21:03:28Z",10,8,-42,-15,0.4584711357499685,0.264412751142009,210,"complete","43359.8319444444","43359.8409722222",2,4,7,6,7,4,5,5,2,2,4,2,5,4,2,5,NA,1,51,4,"752.0",0.45847113574996845,0.26441275114200946
"x-5n0jCAfD-0Gw27yy_GtSQnyv-tN4XPxfBTlnhRr1ycx4mkl6hs9oV2iRE4nMdC0PSzJQFtgURGNB14I1sV2mmjM72NXpnwwgALI2C0BBA1","2018-09-17T00:39:28Z",5,12,-40,-20,0.4128380501712466,0.273663201999735,162,"complete","43359.9840277778","43359.9909722222",2,1,2,6,4,1,1,4,4,3,3,4,2,2,3,5,"keine Ahnung",1,62,5,"592.0",0.4128380501712466,0.2736632019997355
"2lrYWLl9_DBF1ZGl27xA2CzCpyGxwRpzAm9bU_3bkLgE1nKma-azdvKw9ZL8Brj7YE08uJNV_g7nbTj_LWO0bkL8EJw3h5Yz2kHewzcE_6Q1","2018-09-17T07:27:39Z",11,11,-39,-19,0.4205392389130295,0.277507011554403,225,"complete","43357.75","43360.2729166667",3,4,4,4,4,4,4,3,7,3,3,4,3,1,4,5,"kann ich nicht sagen",2,39,3,"427.0",0.4205392389130295,0.2775070115544026
"vJ71uxm483i8gjoI3bHCZ9KFBWwAmo_7DdvLk0zytausHU1K-75I8eWsh4IXu39oVZMqzbVLMruEcLx1UNWPBYSyg_F4sx2hXyazfQhUd_s1","2018-09-17T09:37:28Z",10,12,-37,-19,0.4188635110586625,0.287544897971014,61,"complete","43360.2847222222","43360.3861111111",1,2,7,6,4,5,2,4,5,3,4,4,3,3,3,5,"keine ahnung",2,54,4,"8721.0",0.41886351105866254,0.28754489797101374
"WLOhwoJU6oB_BSMpgNstzBxfnPtsnuLXZVynPUfHeQ2UnwNr0-PN6rjOdD810fWCpA-w1BlwQKWtoDh-ktjs15uedAEusZUWjv1he7eFVqs1","2018-09-17T10:20:29Z",7,9,-38,-22,0.3927166006764516,0.281108376188971,947,"complete","43360.3875","43360.39375",3,2,5,6,3,5,3,3,6,4,2,4,4,2,4,5,"Abschreckngspotential",2,75,6,"539.0",0.39271660067645164,0.28110837618897133
"K0jkoBSAzTqsAQpz-4MRNjxSKUhpUdP_G1SlYHDcLFeqSIdMRofsBpZhVXQ1Jy5k3y23kj0oc6lpC6U3w7c8Yjp9ATJTHN5K8p5EvAuAPtM1","2018-09-17T10:21:40Z",10,10,-38,-22,0.3911070592874386,0.27971652820713,872,"complete","43360.3888888889","43360.39375",3,2,4,4,4,4,4,3,3,3,2,3,2,3,2,5,"ob ein flackerndes Bild Aggressionen auslöst",1,70,6,"428.0",0.39110705928743855,0.2797165282071303
"iOEx1B65EkPdgivjVcx6TOV6G9SEtusuCmUWLPSKczEnLpmewXGij_BxblLyXI_umIZ8MdVnUHlZOCkC8uZ1l1Lwhw26g664Nr_bWS7vf_41","2018-09-17T10:25:09Z",10,11,-37,-22,0.3895154496933343,0.283836864825675,1397,"complete","43360.3909722222","43360.3965277778",1,3,5,5,4,5,3,5,4,3,4,4,4,4,3,4,NA,1,68,6,"459.0",0.3895154496933343,0.2838368648256752
"6KJyXzIeaVb2ZO9DcAGUkU3DFC0IchTxXLvcU6DcrYkvo--wgxKJQbXGTyz_uhdy5yI-XTV0dTe0wtXxJnw9CQg53LrSGejYvfU3erVJt_41","2018-09-17T10:25:26Z",7,8,-39,-25,0.3660878777403214,0.273148864197966,765,"complete","43360.3909722222","43360.3986111111",1,4,3,4,7,3,1,6,6,4,3,5,3,1,5,5,"meine Emotionen auf die gezeigten Bilder",2,64,5,"640.0",0.3660878777403214,0.27314886419796586
"0tz4vcb0wqzfR6lAfbHWbrRjNhZr6VXa7roUUppBNEJ925X7k1hBQlaWOk4l8uSnvJ6jlKVtFhWWWIc9JnzSgGI6l0TBEvOaeHQhe1js-nQ1","2018-09-17T10:28:36Z",11,8,-41,-24,0.3724743318023068,0.263082734027248,1538,"complete","43360.3930555556","43360.4006944444",2,3,6,6,4,6,1,4,4,4,3,4,3,3,4,5,NA,1,75,6,"556.0",0.3724743318023068,0.2630827340272486
"CTct80v2J-XjB_s-QtbYdgnWxURG9oW24UiZIVtSH6CGn1y70C92nsnjudOzyHt2sIi7ZoeB879Hqav--uqRmjbu7pUdYgLnRJhh3Em9sig1","2018-09-17T10:30:12Z",5,8,-43,-29,0.3404491719122445,0.253583979440445,952,"complete","43360.3944444444","43360.4013888889",1,3,6,1,1,5,1,1,6,5,1,5,1,1,5,5,"Merkfähigkeit",1,66,6,"525.0",0.3404491719122445,0.2535839794404451
"7HA4vGkUaOw-TMwVUPKXDT4kfN-WCp3QBrEgbfykHpxHuyy3h_Tm-zHQNIM9jZwd5ILIDIRmR051fBov90dRnMCNJcx1chDFZu5X15wlGNk1","2018-09-17T10:31:36Z",12,9,-44,-27,0.353536010204097,0.248180793033216,787,"complete","43360.3951388889","43360.4013888889",1,2,2,2,2,2,2,2,6,5,2,5,2,2,5,5,NA,2,54,4,"511.0",0.353536010204097,0.24818079303321589
"VIBwVNNxNOcXb1LZWzunA4QKM1iTB0mrd2forJBVCCx7bNi17qKosfWeuxzdslUrmNaXPImo9DEL7GSL8dpbnoa6UTcogxVlIEkAtEaqzAc1","2018-09-17T10:40:01Z",6,11,-43,-31,0.3289403498830857,0.251576926393767,885,"complete","43360.3951388889","43360.4069444444",3,4,7,6,7,6,4,6,2,1,5,2,5,4,4,5,"Ehrlich gesagt ich bin mir nicht sicher. Vielleicht das man in den Pixeligen Bildern das erkennt, was danach scharf auf dem bild zu sehen ist",2,43,3,"1045.0",0.3289403498830857,0.25157692639376655
"1o17bGgCyk-SpemmLnrzue46C7ScS_0qvSJ4cSiI-9ogDlEGWneHncD6qpcB0AHJycy2_9u199XOWPrj8tSsiSr0rzCgyDQX-vlIq2cbmk41","2018-09-17T10:41:11Z",12,12,-41,-29,0.3411723387803128,0.26041160082244,759,"complete","43360.4020833333","43360.4083333333",2,3,6,4,3,3,2,3,5,4,2,5,3,3,4,5,"?",1,62,5,"487.0",0.3411723387803128,0.26041160082244047
"odw-JNxIm1GukSXtuGaEdTi0fRfQgbk6QuJoFXr_veLI1jwCIcQ83TLDOH377NYgJoC3MfKne8tlWsTpsWWmM0LEwDf1ZQ6OEiIf9wOmBRE1","2018-09-17T10:45:07Z",8,12,-39,-31,0.3277910099076917,0.269738532824019,1532,"complete","43360.3965277778","43360.4125",1,4,6,6,2,7,2,3,6,4,2,5,3,2,4,5,NA,1,60,5,"1334.0",0.32779100990769167,0.26973853282401905
"V8S2t3FxUkEbjO6lNnIummdPHl3Xj-cBenD0Ie6w07zfFaUSFle2DMqXl5bK8twPYO_89n8Z19O_P73ZHnOF91L_Fe7mfAL5mTDafd-lXYY1","2018-09-17T10:45:47Z",11,7,-42,-30,0.3329025651046807,0.25636390002623,808,"complete","43360.4055555556","43360.4104166667",1,2,6,6,3,2,1,1,6,4,1,5,1,1,5,5,NA,1,71,6,"436.0",0.33290256510468075,0.2563639000262296
"iqJflXis-iNc5DM6rwljLINNNEyYrfxj7BuyepzItbaK4zn3-brP0ZLkYIgfV60N-Y4-yKdKGUpBff7XcR8wm4znHP0heUuEYd8NQ_2C6sY1","2018-09-17T10:46:43Z",9,14,-38,-31,0.325459806057904,0.277936307016994,840,"complete","43360.4048611111","43360.4118055556",3,3,5,5,4,5,2,3,4,3,2,4,3,3,4,5,NA,2,74,6,"573.0",0.32545980605790403,0.27793630701699396
"iI0eEJwtxeTKaQIF3vxmHiNYyyIbLQT1Sqp-j7yZMyoZPk4l9Rx2qUI1vPtAsMDtvfOfqb_rhv0kaOuoq9wpHWtPfEIoPsvsOwUl6RgGfhk1","2018-09-17T11:03:21Z",9,11,-37,-32,0.3182337108359947,0.282045590717134,804,"complete","43360.4166666667","43360.4229166667",1,5,5,5,1,4,1,2,7,4,1,5,2,5,5,5,"psychische Belastbarkeit",1,49,4,"552.0",0.3182337108359947,0.2820455907171336
"FEgz1MJuGRicEKoLKZ3E_Tmy3uA5vXfxCJdTyCvLP1ZVuXNe9fCOXZkvi8FS73D7sfDW4BI0wnT8enKzoGp-0fdluMcSR4LMZWIQW44-zhM1","2018-09-17T11:05:15Z",9,9,-38,-33,0.3112171484988154,0.275904425737308,922,"complete","43360.4180555556","43360.4256944444",3,2,4,3,2,3,1,2,6,5,2,4,2,1,5,5,"Aufmerksamkeit, welche Bilder öfter gezeigt werden",2,70,6,"632.0",0.3112171484988154,0.27590442573730756
"f3LyZTWIfAvSVdhTY3NHABQlvWHzs0B08JItlyJC1pyCg_AnfO_b7Im5X-Eqv0anJTm_hSo7u5Juj1luMGnBdvSV8VWUSSD-z1dUa552E741","2018-09-17T11:08:30Z",9,11,-37,-34,0.3044032399584094,0.280015016747429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3044032399584094,0.28001501674742924
"30z9VxiC6zdGWAf9epfbc78AuGsRRGZVXpX7IJXgalXWKgzIw97YE3nf_jwd9_QlybCT4ZoBYqdLxJigtGs7vy12lMKcEICxvpPO9hMKqDA1","2018-09-17T11:09:19Z",10,10,-37,-34,0.3031345841558811,0.278800838606878,17,"complete","43360.4215277778","43360.4277777778",1,1,7,7,7,6,1,4,1,1,5,1,4,5,2,5,"reaktionen",2,68,6,"459.0",0.3031345841558811,0.2788008386068784
"94nlc1v1-jHfXEpdbRxfz9MiyS2FTACLaJgYJtfQZ2c01nb06owW_NZI-LM3oWZWVS3Fa0EVzPyZKxin4A2Jpf8r0Z2CRwE2LLHjTXfbwRY1","2018-09-17T11:21:01Z",4,11,-36,-40,0.2777720299430507,0.283047546478668,1280,"complete","43360.4305555556","43360.4354166667",1,1,3,3,2,3,2,2,5,3,2,4,3,3,4,5,NA,1,66,6,"423.0",0.2777720299430507,0.28304754647866753
"JdAagY-zceLZCsa0b96NTENPtl7jgfPbZrTX_i1oII3btdVTvgfN9dhpMnzNw6CDgSDw_lEBFc0TZFbQk5ZUOWPMFLW612mvx7wfHXNF_3k1","2018-09-17T11:25:59Z",8,7,-39,-42,0.2680492633438264,0.268548574267173,805,"complete","43360.4326388889","43360.4388888889",2,3,4,3,3,3,3,2,4,3,4,3,2,2,3,5,NA,1,71,6,"503.0",0.26804926334382645,0.2685485742671733
"5XL3DOebZLdoqUw1yfIN96QolqDw9YyUxPSen5l91JpKwDCtLc6B7dMF8SGxdgMBZwgzT7975eDgpjw-1zQaKLvjnrP27yxMSrLqPsfL3Ik1","2018-09-17T11:28:53Z",10,9,-40,-42,0.2668953229996232,0.262817102106279,1118,"complete","43360.4340277778","43360.4409722222",2,3,6,4,2,4,4,2,5,3,3,4,1,3,4,5,"Gedächnis",1,61,5,"609.0",0.26689532299962315,0.26281710210627873
"Y1pK99-s0LzLDr6gDM-NIFwY9slabMsCjkljwQC5JgLn7iO5mS12hInbe9t8evSoWGSmEnb6L55BXRWHmyRQsXy8rfKTmwONfadosrWTwxM1","2018-09-17T11:40:44Z",7,11,-39,-45,0.2543871315814246,0.266670663298378,887,"complete","43360.4430555556","43360.4493055556",3,4,5,4,5,4,4,5,3,3,3,3,4,3,3,5,"keine Ahnung",2,66,6,"481.0",0.2543871315814246,0.2666706632983784
"TwRaCiJyB_RptXULQgQMGR4cb_0SSIEVwecH3_H9idcl4lDZacpGwb0s1ykNtKcvVowmeRiDFgL08Gu6iJy0b5QbJBRTivckU7OaahjXwJA1","2018-09-17T11:45:16Z",10,9,-40,-45,0.2532872135940624,0.260984167011938,1179,"complete","43360.4465277778","43360.4527777778",1,1,7,6,3,5,2,2,5,4,3,5,2,4,4,5,"Natur, Umwelt, Gefahren und Gesundheit",1,74,6,"518.0",0.25328721359406237,0.2609841670119385
